title,year,conference
 Multitask learning,1998, In Learning to learn
 Batch-normalized maxout network in network,2015, arXivpreprint arXiv:1511
 Multi-column deep neural networks for imageclassification,2012, In Proceedings of IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 A unified architecture for natural language processing: Deepneural networks with multitask learning,2008, In Proceedings of the 25th International Conference onMachine Learning
 New types of deep neural network learning forspeech recognition and related applications: An overview,2013, In Proceedings of the IEEE Conferenceon Acoustics
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Massively multitask networks for drug discovery,2015, arXiv preprint arXiv:1502
 Faster R-CNN: Towards real-time objectdetection with region proposal networks,2015, In Proceedings of the Advances in Neural InformationProcessing Systems
 An overview of multi-task learning in deep neural networks,2017, arXiv preprintarXiv:1706
 Apac: Augmented pattern classification withneural networks,2015, arXiv preprint arXiv:1505
 Striving forsimplicity: The all convolutional net,2014, arXiv preprint arXiv:1412
 Visualizing high-dimensional data using t-SNE,2008, MachineLearning Research
 Regularization of neuralnetworks using dropconnect,2013, In Proceedings of the 30th international conference on machinelearning (ICML)
 Fashion-mnist: a novel image dataset for benchmark-ing machine learning algorithms,2017, arXiv preprint arXiv:1708
