title,year,conference
 Tensorflow: Large-scale machinelearning on heterogeneous distributed systems,2016, arXiv preprint arXiv:1603
 The million songdataset,2011, In ISMIR
 Mixture density networks,1994, Technical Report
 Nice: Non-linear independent componentsestimation,2014, arXiv preprint arXiv:1410
 Density estimation using real nvp,2016, arXivpreprint arXiv:1605
 Graphical models for machine learning and digital communication,1998, MIT press
 Deep autoregressivenetworks,2014, ICML
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Improving variational inference with inverseautoregressive flow,2016, arXiv preprint arXiv:1606
 Connectionist learning of belief networks,1992, Artificial intelligence
 Probabilistic inference using markov chain monte carlo methods,1993, 1993
 Masked autoregressive flow for densityestimation,2017, arXiv preprint arXiv:1705
 Connectionist multivariate density-estimation and its application to speech synthesis,2015,
 Rnade: The real-valued neural autoregressivedensity-estimator,2013, In Advances in Neural Information Processing Systems
 Deep mixture density networks for acoustic modeling in statisticalparametric speech synthesis,2014, In Acoustics
