title,year,conference
 A simple but tough-to-beat baseline for sentenceembeddings,2016, ICLR
 Ranking with recursive neural networksand its application to multi-document summarization,2015, In AAAI
 Generic text summarization using relevance measure and latent semanticanalysis,2001, In Proceedings of the 24th annual international ACM SIGIR conference on Researchand development in information retrieval
 A repository ofstate of the art and competitive baseline summaries for generic news summarization,2014, pp
 Skip-thought vectors,2015, pp
 An empirical evaluation of doc2vec with practical insights intodocument embedding generation,2016, arXiv preprint arXiv:1607
 Efficient estimation of word represen-tations in vector space,2013, arXiv preprint arXiv:1301
 Extract with order for coherent multi-document summariza-tion,2017, arXiv preprint arXiv:1706
 Glove: Global vectors for wordrepresentation,2014, In EMNLP
 A decade of automatic contentevaluation of news summaries: Reassessing the state of the art,2013, In ACL (2)
 Towards universal paraphrasticsentence embeddings,2015, arXiv preprint arXiv:1511
