title,year,conference
 YouTube-8M: a large-scale video classificationbenchmark,2016, 2016
 Generalized product of experts for automatic and principled fusionof Gaussian process predictions,2014, arXiv preprint arXiv:1410
 Distributed Gaussian processes,2015, arXiv preprintarXiv:1502
 Convolutional two-stream networkfusion for video action recognition,2016, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Spatiotemporal multiplier networks forvideo action recognition,2017, Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Scalable variational Gaus-sian process classification,2015, In Proceedings of the Eighteenth International Conference on ArtificialIntelligence and Statistics
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In International Conference on Machine Learning
 Large-scale video classification with convolutional neural networks,2014, In Proceedings of theIEEE conference on Computer Vision and Pattern Recognition
 The Kinetics human actionvideo dataset,2017, arXiv preprint arXiv:1705
 TS-LSTM and Temporal-Inception: Exploiting spatiotemporal dynamics for activity recognition,2017, arXiv preprintarXiv:1703
 The intrinsic random functions and their applications,1973, Advances in appliedprobability
 Multi-kernel deep learning of deep convolutional features for actionrecognition,2017, ICCV Joint Video and Language Understanding Workshop
 Two-stream convolutional networks for action recognitionin videos,2014, In Advances in neural information processing systems
 UCF101: a dataset of 101 humanactions classes from videos in the wild,2012, arXiv preprint arXiv:1212
 Re-thinking the inception architecture for computer vision,2016, In 2016 IEEE Conference on ComputerVision and Pattern Recognition
 A Bayesian committee machine,2000, Neural computation
 Bayesian classification with Gaussian processes,1998, IEEETransactions on Pattern Analysis and Machine Intelligence
