title,year,conference
 Unsupervised learning by predicting noise,2017, arXiv preprintarXiv:1704
 Multiclass total variationclustering,2013, In Advances in Neural Information Processing Systems
 Large scale spectral clustering with landmark-based representation,2011, InAAAI
 Large scale spectral clustering with landmark-based representation,2011, InAAAI
 Deep unsupervised clustering with gaussian mixture varia-tional autoencoders,2016, arXiv preprint arXiv:1611
 Orthogonal nonnegative matrix t-factorizationsfor clustering,2006, In Proceedings of the 12th ACM SIGKDD international conference on Knowledgediscovery and data mining
 Pattern classification,1973, Wiley
 Sparse subspace clustering,2009, In Computer Vision and PatternRecognition
 A density-based algorithm fordiscovering clusters in large spatial databases with noise,1996, In Kdd
 Generative adversarial nets,2014, In NIPS
 A comparison of some methods of cluster analysis,1967, Biometrics
 Origins and extensions of the k-means algorithm,2008, J
 Learning dis-crete representations via information maximizing self-augmented training,2017, In Doina Precup andYee Whye Teh (eds
 Data clustering: a review,1999, CSUR
 A probabilistic analysis of the rocchio algorithm with tfidf for text categoriza-tion,1996, Technical report
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 The hungarian method for the assignment problem,1955, NRL
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Learning deep parsimoniousrepresentations,2016, In Advances in Neural Information Processing Systems
 An agglomerative method for classification of plant communities,1967, J
 Normalized cuts and image segmentation,2000, IEEE Transactions onpattern analysis and machine intelligence
 Auto-encoder based dataclustering,2013, In Iberoamerican Congress on Pattern Recognition
 Learning a task-specific deep architecture for clustering,2016, In ICDM
 Joint unsupervised learning of deep representationsand image clusters,2016, In CVPR
 Clustering by nonnegative matrixfactorization using graph random walk,2012, In Advances in Neural Information Processing Systems
