title,year,conference
 Wasserstein generative adversarial networks,2017, In ICML
 NICE: Non-linear independent components estimation,2015, InICLR
 Density estimation using real NVP,2017, In ICLR
 MADE: Masked autoencoder for distributionestimation,2015, In ICML
 Generative adversarial nets,2014, In NIPS
 PixelVAE:A latent variable model for natural images,2017, In ICLR
 Adam: A method for stochastic optimization,2015, In ICLR
 Auto-encoding variational Bayes,2014, In ICLR
 Semi-supervised learning with deep gener-ative models,2014, In NIPS
 Improved variationalinference with inverse autoregressive flow,2016, In NIPS
 PixelCNN models with auxiliary variables for natural image mod-eling,2017, In ICML
 Learning multiple layers of features from tiny images,2009, Master’s thesis
 The neural autoregressive distribution estimator,2011, 2011
 Pixel recurrent neural networks,2016, In ICML
 Semi-supervised learning withladder networks,2015, In NIPS
 Parallel multiscale autoregressive density estimation,2017, In ICML
 Stochastic backpropagation and approximate inferencein deep generative models,2014, In ICML
 Pixelcnn++: Improving the pixelcnn withdiscretized logistic mixture likelihood and other modifications,2017, In ICLR
 Con-ditional image generation with PixelCNN decoders,2016, In NIPS
 Attribute2image: Conditional image generation from visualattributes,2016, In ECCV
