title,year,conference
 Model-free episodic control,2016, arXiv:1606
 Episodic memory,2009, Neuropsychologia
 Learning mod-ular neural network policies for multi-task and multi-robot transfer,2017, In 2017 IEEE International8Under review as a conference paper at ICLR 2018Conference on Robotics and Automation
 Reinforcement learning and episodic memory in humansand animals: An integrative framework,2017, Annual Reviews of Psychology
 Siamese neural networks for one-shot imagerecognition,2015, In ICML Deep Learning Workshop
 Deep recurrent Q-learning for partially observable MDPs,2015, InAAAI Fall Symposium on Sequential Decision Making for Intelligent Agents
 Actor-mimic: Deep multitask and transferreinforcement learning,2016, In ICLR
 Neural episodic control,2017, arXiv:1703
 Policy distil-lation,2016, In ICLR
 One-shot learning with memory-augmented neural networks,2017, arXiv:1605
 Reinforcement Learning: An Introduction,1998, MIT Press
 What to expect in a game of memory,2013, AmericanMathematical Monthly
 Matchingnetworks for one shot learning,2016, In D
