title,year,conference
 Tree-structured generation of orthogonal spreading codeswith different lengths for forward link of ds-cdma mobile radio,0013, Electronics Letters
 Orthogonal code generator for3g wireless transceivers,2003, In Proceedings of the 13th ACM Great Lakes Symposium on VLSI
 Low precision arithmetic for deeplearning,2014, CoRR
 Predictingparameters in deep learning,2013, CoRR
 In C,2015, Cortes
 Convolutional neural networks at constrained time cost,2014, CoRR
 Deep residual learning for image recog-nition,2015, CoRR
 Efficient implementation of ovsf code generator forumts systems,2009, In 2009 IEEE Pacific Rim Conference on Communications
 Imagenet classification with deep convo-lutional neural networks,2012, In F
 Neural Comput,0899,
 Embedded binarized neural networks,2017, InProceedings of the 2017 International Conference on Embedded Wireless Systems and Networks
 Fpga based implementation and testingof ovsf code,2013, In 2013 International Conference on Advanced Electronic Systems (ICAES)
 Xnor-net: Imagenetclassification using binary convolutional neural networks,2016, CoRR
 Improving the speed of neural networks oncpus,2011, In Deep Learning and Unsupervised Feature Learning Workshop
 Compressing deepneural network structures for sensing systems with a compressor-critic framework,2017, CoRR
