title,year,conference
 Neural machine translation by jointlylearning to align and translate,2014, arXiv preprint arXiv:1409
 Learning as search optimization: Approximate large margin meth-ods for structured prediction,2005, In Proceedings of the 22nd international conference on Machinelearning
 Imagenet: A large-scalehierarchical image database,2009, In Computer Vision and Pattern Recognition
 Mask R-CNN,2017, arXiv preprintarXiv:1703
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Learning to count objects in images,2010, In Advances in NeuralInformation Processing Systems
 Microsoft coco: Common objects in context,2014, In Europeanconference on computer vision
 Reinforcement learning of motor skills with policy gradients,2008, NeuralNetworks
 A reduction of imitation learning and StrUc-tured prediction to no-regret online learning,2011, In International Conference on Artificial Intelligenceand Statistics
 Saliency-based sequential image attention withmultiset Prediction,2017, In Advances in neural information processing systems
 SimPle statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
