title,year,conference
 Convex Multi-task FeatureLearning,2008, Machine Learning
 Multitask Learning,1997, Machine Learning
 Imagenet: A Large-Scale HierarchicalImage Database,2009, In CVPR
 Deep Residual Learning for ImageRecognition,2016, In CVPR
 Learning with whom to share in multi-task featurelearning,2011, In ICML
 Learning multiple layers of features from tiny images,2009, 2009
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Asymmetric multi-task learning based on task relatedness andconfidence,2016, In ICML
 Sparse coding for multitaskand transfer learning,2012, In ICML
 Efficient learning ofsparse representations with an energy-based model,2007, pp
 Extracting andcomposing robust features with denoising autoencoders,2008, pp
 Wide Residual Networks,2016, In BMVC
