title,year,conference
 Neural programsynthesis with priority queue training,2018, arXiv preprint arXiv:1801
 An introduction to the theory of infinite series,1908, Macmillan andCompany
 Improving symboliC regressionthrough a semantiCs-driven framework,2016, In 2016 IEEE Symposium Series on ComputationalIntelligence (SSCI)
 Bayesian symboliC regression,2019, arXivpreprint arXiv:1910
 Geometric semantic genetic program-ming,2012, In International Conference on Parallel Problem Solving from Nature
 Geometric semantic genetic programming is overkill,2016, In European Conference onGenetic Programming
 Learning equations for extrapolationand control,2018, arXiv preprint arXiv:1806
 Distilling free-form natural laws from experimental data,2009, science
 Policy gradients beyond expectations: Conditionalvalue-at-risk,2014, arXiv preprint arXiv:1404
 neat genetic programming:Controlling bloat naturally,2016, Information Sciences
 Ai feynman: A physics-inspired method for symbolicregression,2020, Science Advances
 Better gp benchmarks:community survey results and proposals,2013, Genetic Programming and Evolvable Machines
 Neural architecture search with reinforcement learning,2017, InternationalConference on Learning Representations
