title,year,conference
 A learning algorithm for boltz-mann machines,0364, Cognitive Science
 Parallel retrieval of cor-related patterns: From Hopfield networks to Boltzmann machines,0893, Neural Networks
 Modeling Brain Function: The World of Attractor Neural Networks,1989, CambridgeUniversity Press
 On the equivalence ofHopfield networks and Boltzmann Machines,0893, Neural Networks
 On contrastive divergence learning,2005, In Aistats
 Training products of experts by minimizing contrastive divergence,0899, NeuralComputation
 A practical guide to training restricted boltzmann machines,0302, Lecture Notesin Computer Science (including subseries Lecture Notes in Artificial Intelligence and LectureNotes in Bioinformatics)
 A fast learning algorithm for deep beliefnets,0899, Neural Computation
 Infinite-ranged models of spin-glasses,0163, Physical ReviewB
 Gradient-based learning applied todocument recognition,0018, Proceedings of the IEEE
 On the Nonorthogonality Problem,0065, Advances in Quantum Chemistry
 Boltzmann machines as generalized hopfield networks: A reviewof recent results and outlooks,1099, Entropy
 Gaussian-binary restricted Boltzmann machinesfor modeling natural image statistics,1932, PLoS ONE
 Algorithms for hierarchical clustering: An overview,2012, WileyInterdisciplinary Reviews: Data Mining and Knowledge Discovery
 Annealed importance sampling,2001, Statistics and Computing
 Collective computational properties of neural networks:New learning mechanisms,1050, Physical Review A
