title,year,conference
 Meta-learning curiosity algo-rithms,2020, ArXiv
 Meta-learningcuriosity algorithms,2020, In International Conference on Learning Representations
 Meta-learning via learned loss,2019, ArXiv
 Rl2: Fastreinforcement learning via slow reinforcement learning,2016, ArXiv
 Neural architecture search: A survey,2018, arXivpreprint arXiv:1808
 Evolving rewards to automate reinforcementlearning,2019, arXiv preprint arXiv:1905
 Meta-learning and universality: Deep representations and gradientdescent can approximate any learning algorithm,2018, ArXiv
 Model-agnostic meta-learning for fast adaptation of deepnetworks,2017, ArXiv
 SamPle-efficient automateddeep reinforcement learning,2020, 2020
 Addressing function approximation error in actor-critic methods,2018, ArXiv
 A comparative analysis of selection schemes used in geneticalgorithms,1991, FOGA
 Soft actor-critic: Off-policymaximum entropy deep reinforcement learning with a stochastic actor,2018, In ICML
 Adaptation in Natural and Artificial Systems,1992, University of Michigan Press
 Evolved policy gradients,2018, ArXiv
 Improving generalization in meta rein-forcement learning using learned objectives,2020, ArXiv
 Conservative q-learning for offlinereinforcement learning,2020, ArXiv
 Progressive neural architecture search,2017, CoRR
 Playing atari with deep reinforcement learning,2013, ArXiv
 Discovering reinforcement learning algorithms,2020, ArXiv
 Efficient neural architecturesearch via parameter sharing,2018, In ICML
 Learning compositional neural programs withrecursive tree search and planning,2019, NeurIPS
 Regularized evolution for imageclassifier architecture search,2019, In AAAI
 Automl-zero: Evolving machine learningalgorithms from scratch,2020, In ICML
 Neural programmer-interpreters,2015, arXiv preprintarXiv:1511
 Evolutionary principles in self-referential learning,1987, 1987
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 The evolved transformer,2019, ArXiv
 Reinforcement learning with chromaticnetworks for compact architecture search,2020, 2020
 Evolving neural networks through augmenting topolo-gies,2002, Evolutionary computation
 Synthesis of interest point detectors through genetic programming,2006, InGECCO ’06
 Deep reinforcement learning with double q-learning,2015, In AAAI
 Munchausen reinforcement learning,2020, ArXiv
 Learning to reinforcement learn,2017, ArXiv
 Neural architecture search with reinforcement learning,2016, In ICLR
 Learning transferable architecturesfor scalable image recognition,2018, In Proceedings of the IEEE conference on computer vision andpattern recognition
 The value of is decayed linearly from 1 to 0,1000,05 over 1000 steps
