title,year,conference
 Layer normalization,2016, arXiv preprintarXiv:1607
 The cityscapes dataset for semanticurban scene understanding,2016, In Proc
 Delving deep into rectifiers: Surpassinghuman-level performance on imagenet classification,2015, In Proceedings of the IEEE internationalconference on computer vision
 Mask r-cnn,2017, In Proceedings oftheIEEE international conference on computer vision
 Rethinking imagenet pre-training,2018, arXiv preprintarXiv:1811
 Batch renormalization: Towards reducing minibatch dependence in batch-normalizedmodels,2017, In Advances in neural information processing systems
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In International Conference on Machine Learning
 Microsoft coco: Common objects in context,2014, In Europeanconference on computer vision
 Weight standardization,2019, arXivpreprint arXiv:1903
 Evalnorm: Estimating batch normalization statistics forevaluation,2019, arXiv preprint arXiv:1904
 Instance normalization: The missing in-gredient for fast stylization,2016, arXiv preprint arXiv:1607
 Group normalization,2018, In Proceedings of the European Conference onComputer Vision (ECCV)
