title,year,conference
 Approximate inference in continuous determinantalprocesses,2013, In NIPS
 Learning the parameters of determi-nantal point process kernels,2014, In ICML
 Wasserstein gan,2017, arXiv preprintarXiv:1701
 Learning local featuredescriptors with triplets and shallow convolutional neural networks,2016, In BMVC
 Inference for determinantal point processes without spectralknowledge,2015, In NIPS
 An ensemble diversity approach tosupervised binary hashing,2016, In NIPS
 Large-margin determinantal pointprocesses,2015, In UAI
 Diversity regularized latent semantic match forhashing,2017, Neurocomputing
 Gdpp: Learningdiverse generations using determinantal point process,2019, In ICML
 Low-rank factorization of determinantal pointprocesses,2017, In AAAI
 Near-optimal map inference for determinantalpoint processes,2012, In NIPS
 Expectation-maximization forlearning determinantal point processes,2014, In NIPS
 Matchnet:Unifying feature and metric learning for patch-based matching,2015, In CVPR
 Exact sampling from determinantal point processes,2016, arXivpreprint arXiv:1609
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, arXiv preprint arXiv:1502
 Fast determinantal point process sampling with application to clustering,2013, In NIPS
 Structured determinantal point processes,2010, In NIPS
 k-dpps: Fixed-size determinantal point processes,2011, In ICML
 Learning determinantal point processes,2011, In UAI
 Determinantal point processes for machine learning,2012, Foundationsand Trends® in Machine Learning
 Constrained Minimization Methods,1966, USSR Computational Mathematicsand Mathematical Physics
 Deep learning of binary hashcodes for fast image retrieval,2015, In CVPRW
 Ranking video segments with lstm and determinantal pointprocesses,2017, In ICIP
 Object recognition from local scale-invariant features,1999, In ICCV
 Visualizing data using t-sne,2008, JMLR
 Fixed-point algorithms for learning determinantal point processes,2015, InICML
 Improving sequentialdeterminantal point processes for supervised video summarization,2018, In ECCV
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 L2-net: Deep learning of discriminative patch descriptor ineuclidean space,2017, In CVPR
 Deep determinantal point processfor large-scale multi-label classification,2017, In ICCV
 Scalablefeature selection via distributed diversity maximization,2017, In AAAI
 Learning spread-out local featuredescriptors,2017, In ICCV
