title,year,conference
 Understanding and predicting importance in images,2012, In 2012 IEEEConference on Computer Vision and Pattern Recognition
 Large scale GAN training for high fidelitynatural image synthesis,2018, CoRR
 Latent constraints: Learning to generateconditionally from unconditional generative models,2018, In International Conference on LearningRepresentations
 beta-vae: Learning basic visual concepts with aconstrained variational framework,2017, In International Conference on Learning Representation
 Human-level concept learningthrough probabilistic program induction,0036, Science
 Gradient-based learning applied todocument recognition,1998, In Proceedings of the IEEE
 Precise Recovery of Latent Vectors from GenerativeAdversarial Networks,2017, In ICLR workshop
 Ssd: Single shot multibox detector,2016, In European conference on computer vision
 Deep learning face attributes in the wild,2015, InProceedings of International Conference on Computer Vision (ICCV)
 Automatic differentiation inpytorch,2017, 2017
 Sampling generative networks: Notes on a few effective techniques,2016, CoRR
