title,year,conference
 Integral representations of resolvents and semi-groups,1994, In Forum Mathematicum
 Minimal Surfaces in Sub-Riemannian Structures and Functional Geometry of theVisual Cortex,2018, PhD Thesis
 Template matchingvia densities on the roto-translation group,2018, IEEE transactions on pattern analysis and machineintelligence
 Engineering applications of noncommutative har-monic analysis: with emphasis on rotation and motion groups,2000, CRC press
 A General Theory of Equivariant CNNs on Homo-geneous Spaces,2018, arXiv preprint arXiv:1811
 Gauge Equivariant Convolu-tional Networks and the Icosahedral CNN,2019, In International Conference on Machine Learning
 Group equivariant convolutional networks,2016, In Int
 Spherical CNNs,2018, In Proceedings ofthe 6th International Conference on Learning Representations (ICLR)
 Deformableconvolutional networks,2017, In International Conference on Computer Vision (ICCV)
 Exploiting cyclic symmetry in convo-lutional neural networks,2016, In Proceedings of the International Conference on Machine Learning
 Perceptual organization in image analysis,2005, PhD thesis
 Scale spaces on Lie groups,2007, In International Conference onScale Space and Variational Methods in Computer Vision
 Diagnostic Assessment of Deep Learning Algorithms for Detection of Lymph NodeMetastases in Women With Breast CancerMachine Learning Detection of Breast Cancer LymphNode MetastasesMachine Learning Detection of Breast Cancer Lymph Node Metastases,0098, JAMA
 Polar TransformerNetworks,2018, In International Conference on Learning Representations
 SplineCNN: Fast geomet-ric deep learning with continuous B-spline kernels,2018, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Enhancement of crossing elongated structures in images,2008, PhD thesis
 Deep symmetry networks,2014, In Advances in neural informationprocessing systems
 Spatial transformer networks,2015, InAdvances in neural information processing systems
 Functional analysis,1982, English transl
 Handwritten digit recognition with a back-propagation net-work,1990, In Advances in neural information processing systems
 Group equivariant capsule networks,2018, InAdvances in Neural Information Processing Systems
 Rotation Equivariant Vector FieldNetworks,2017, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Scale equivariance in CNNswith vector fields,2018, arXiv preprint arXiv:1807
 Deep roto-translation scattering for object classification,2015, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Equivariant Transformer Networks,2019, arXiv preprintarXiv:1901
 Tensor Field Networks: Rotation-and Translation-Equivariant Neural Networks for 3dPoint Clouds,2018, arXiv preprint arXiv:1802
 Rotation Equiv-ariant CNNs for Digital Pathology,2018, In Alejandro F
 Learning Steerable Filters for RotationEquivariant CNNs,2018, In International Conference on Computer Vision and Pattern Recognition
 3d G-CNNs for Pulmonary Nodule Detection,2018, In InternationConference on Medical Imaging with Deep Learning (MIDL)
 CubeNet: Equivariance to 3d Rotation and Translation,2018, InVittorio Ferrari
 Deep Scale-spaces: Equivariance Over Scale,2019, arXiv preprintarXiv:1905
 Harmonicnetworks: Deep translation and rotation equivariance,2017, In Proc
 Multi-Scale Context Aggregation by Dilated Convolutions,2016, In ICLR
 Oriented response networks,2017, In 2017 IEEEConference on Computer Vision and Pattern Recognition (CVPR)
