title,year,conference
 TuckER: Tensor factorization for knowledgegraph completion,2019, In Proceedings of the 2019 Conference on Empirical Methods in NaturalLanguage Processing (EMNLP)
 AMIE: associ-ation rule mining under incomplete evidence in ontological knowledge bases,2013, In Proceedings ofThe Web Conference (WWW)
 Analysis of the impact of negative sampling on link predictionin knowledge graphs,2018, In Proceedings of the 1st Workshop on Knowledge Base Construction
 Canonical tensor decomposition forknowledge base completion,2018, In Proceedings of the 35th International Conference on MachineLearning (ICML)
 Are GANscreated equal? A large-scale study,2018, In Proceedings of Advances in Neural Information ProcessingSystems (NIPS)
 On the state of the art of evaluation in neural languagemodels,2017, In Proceedings of the 6th International Conference on Learning Representations (ICLR)
 Loss functions in knowl-edge graph embedding models,2019, In Proceedings of the Workshop on Deep Learning for KnowledgeGraphs (DL4KG2019)
 A three-way model for collective learn-ing on multi-relational data,2011, In Proceedings of the 28th International Conference on MachineLearning (ICML)
 A review of relationalmachine learning for knowledge graphs,2015, Proceedings of the IEEE
 Probabilistic knowledge graph embeddings,2018, InProceedings of the 1st Symposium on Advances in Approximate Bayesian Inference (AABI)
 RotatE: Knowledge graph embeddingby relational rotation in complex space,2019, In Proceedings of the 7th International Conference onLearning Representations (ICLR)
 A re-evaluation of knowledge graph completion methods,2019, arXiv preprint arXiv:1911
 Com-plex embeddings for simple link prediction,2016, In Proceedings of the 33nd International Conferenceon Machine Learning (ICML)
 Knowledge graph embedding: A sUrvey ofapproaches and applications,2017, IEEE Transactions on Knowledge and Data Engineering
 Embedding entitiesand relations for learning and inference in knowledge bases,2015, In Proceedings of the InternationalConference on Learning Representations (ICLR)
