title,year,conference
 Social lstm: Human trajectoryprediction in crowded spaces,2016, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Learning detection with diverse proposals,2017, In Proceedings of the IEEEConference on Computer Vision and Pattern Recognition
 Knowledge transfer for scene-specific motionprediction,2016, In European Conference on Computer Vision
 Diverse m-best solutions in markovrandom fields,2012, In European Conference on Computer Vision
 Deep representation learning for human motion predic-tion and classification,2017, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Forecasting human dynamics from static images,2017, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Gdpp: Learning diverse generations using determinantalpoint process,2018, arXiv preprint arXiv:1812
 Multipolicy decision-making for autonomousdriving via changepoint-based behavior prediction,2015, In Robotics: Science and Systems
 Near-optimal map inference for determinantal point processes,2012, InAdvances in Neural Information Processing Systems
 Expectation-maximization for learning determinantalpoint processes,2014, In Advances in Neural Information Processing Systems
 Diverse sequential subset selection for supervised videosummarization,2014, In Advances in Neural Information Processing Systems
 Social gan: Socially acceptable trajectories withgenerative adversarial networks,2018, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Multiple choice learning: Learning to produce multiple structuredoutputs,2012, In Advances in Neural Information Processing Systems
 A recurrent variational autoencoder for humanmotion synthesis,2017, BMVC17
 Creating capsule wardrobes from fashion images,2018, In Proceedings of the IEEEConference on Computer Vision and Pattern Recognition
 Recurrent neural networks for driver activity an-ticipation via sensory-fusion architecture,2016, In Robotics and Automation (ICRA)
 An introduction to variational methods forgraphical models,1999, Machine learning
 Learning 3d human dynamics from video,2018, arXiv preprintarXiv:1812
 Adam: A method for stochastic optimization,2014, arXiv preprint arXiv:1412
 Activity forecasting,2012, In European Conference onComputer Vision
 Determinantal point processes for machine learning,2012, Foundations and TrendsRin Machine Learning
 Desire: Distant future prediction indynamic scenes with interacting agents,2017, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Stochastic multiple choicelearning for training diverse deep ensembles,2016, In Advances in Neural Information Processing Systems
 Auto-conditioned recurrent networks for extended complexhuman motion synthesis,2017, arXiv preprint arXiv:1707
 Forecasting interactive dynamics of pedestrians withfictitious play,2017, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 The coincidence approach to stochastic point processes,1975, Advances in Applied Probability
 A simple yet effective baseline for 3d human pose estima-tion,2017, In Proceedings of the IEEE International Conference on Computer Vision
 An analysis of approximations for maximizing submodularset functionsi,1978, Mathematical programming
 An efficient algorithm for finding the m most probable configurationsin probabilistic expert sys-tems,1998, Statistics and computing
 Coarse-to-fine volumetric prediction for single-image3d human pose,2017, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 3d human pose estimation in video with temporalconvolutions and semi-supervised training,2019, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Precog: Prediction conditioned on goals in visualmulti-agent settings,2019, arXiv preprint arXiv:1905
 Learning social etiquette: Human trajectory under-standing in crowded scenes,2016, In European conference on computer vision
 Egocentric future localization,2016, In Proceedings of the IEEEConference on Computer Vision and Pattern Recognition
 An uncertain future: Forecasting from static images usingvariational autoencoders,2016, In European Conference on Computer Vision
 Inferring ”dark matter” and ”dark energy” from videos,2013, 2013 IEEEInternational Conference on Computer Vision
 Mt-vae:Learning motion transformations to generate multimodal human dynamics,2018, In Proceedings of the EuropeanConference on Computer Vision (ECCV)
 Ego-pose estimation and forecasting as real-time pd control,2019, In Proceedings of theIEEE International Conference on Computer Vision (ICCV)
