title,year,conference
 Learning to represent programswith graphs,2017, ICLR
 Principal typings for java-like languages,2004, In ACM SIGPLANNotices
 Understanding typescript,2014, In Richard Jones(ed
 Zero-shot learning forsemantic utterance classification,2013, In ICLR
 Describing objects by their attributes,2017, InCVPR
 To type or not to type: Quantifying detectable bugs injavascript,2017, In Proceedings of the 39th International Conference on Software Engineering
 Pointing theunknown words,2016, In Proceedings of the ACL
 Anempirical study on the impact of static typing on software maintainability,2013, Empirical SoftwareEngineering
 Deep learning typeinference,2018, In Proceedings of the 2018 26th ACM Joint Meeting on European Software EngineeringConference and Symposium on the Foundations of Software Engineering
 Predicting variable types in dynamically typed programminglanguages,2019, arXiv preprint arXiv:1901
 Adam: A method for stochastic optimization,2014, In ICLR
 Gated graph sequence neuralnetworks,2016, ICLR
 Convolutional neural networks over treestructures for programming language processing,2016, In AAAI
 Local type inference,2000, ACM Transactions on ProgrammingLanguages and Systems (TOPLAS)
 Label noise reductionin entity typing by heterogeneous partial-label embedding,1825, In Proceedings of the 22nd ACMSIGKDD International Conference on Knowledge Discovery and Data Mining
 Gradual typing for objects,2007, In ECOOP
 Extending hindley-milner type inferencewith coercive structural subtyping,2011, In Asian Symposium on Programming Languages and Systems
 Graph Attention Networks,2018, International Conference on Learning Representations
 Pointer networks,2015, In NeurIPS
 Design and evalUation ofgradUal typing for python,2014, In ACM SIGPLAN Notices
 Premise selection for theorem proving bydeep graph embedding,2017, In Advances in Neural Information Processing Systems
 Zero-shot recognition via semantic embeddings andknowledge graphs,2018, In CVPR
