title,year,conference
 Deep variational informationbottleneck,2017, In ICLR
 Uncertainty in the variational informationbottleneck,2018, arXiv preprint arXiv:1807
 The im algorithm: a variational approach to information maxi-mization,2003, In Advances in neural information processing systems
 Mine: mutual information neural estimation,2018, ICML
 Random projection in dimensionality reduction: applications toimage and text data,2001, In Proceedings of the seventh ACM SIGKDD international conference onKnowledge discovery and data mining
 Mutual information relevance networks: functional genomicclustering using pairwise entropy measurements,1999, In Biocomputing 2000
 Relevant sparse codes with variational informa-tion bottleneck,2016, In Advances in Neural Information Processing Systems
 Estimation of the information by an adaptive partitioning ofthe observation space,1999, IEEE Transactions on Information Theory
 Independent coordinates for strange attractors from mutualinformation,1986, Physical review A
 Efficient estimation of mutual information forstrongly dependent variables,2015, In Artificial intelligence and statistics
 Measuring sample quality with stein’s method,2015, In Advancesin Neural Information Processing Systems
 Learning deep representations by mutual information estimationand maximization,2019, In ICLR
 Learningdiscrete representations via information maximizing self-augmented training,2017, In ICML
 Discriminative clustering by regularized infor-mation maximization,2010, In Advances in neural information processing systems
 Conditional density-based analysis of t cell signaling insingle-cell data,2014, Science
 Gradient estimators for implicit models,2017, arXiv preprintarXiv:1705
 Self-organization in a perceptual network,1988, Computer
 Stein variational gradient descent: A general purpose bayesian inferencealgorithm,2016, In Advances in neural information processing systems
 Multimodal-ity image registration by maximization of mutual information,1997, IEEE transactions on MedicalImaging
 Estimation of mutual information usingkernel density estimators,1995, Physical Review E
 Information theoretic clusteringusing minimum spanning trees,2012, In Joint DAGM (German Association for Pattern Recognition)and OAGM Symposium
 Representation learning with contrastive predic-tive coding,2018, NIPS
 Predictive informationin a sensory population,2015, Proceedings of the National Academy of Sciences
 Kullback-leibler divergence estimation of continuous distributions,2008, In 2008IEEE international symposium on information theory
 On variationalbounds of mutual information,2019, In Proceedings of the 36th International Conference on MachineLearning
 A spectral approach to gradient estimation for implicitdistributions,2018, arXiv preprint arXiv:1806
 Opening the black box of deep neural networks via informa-tion,2017, arXiv preprint arXiv:1703
 Finite-sample analysis of fixed-k nearest neighbor densityfunctional estimators,2016, In Advances in neural information processing systems
 Document clustering using word clusters via the informationbottleneck method,2000, In Proceedings of the 23rd annual international ACM SIGIR conference onResearch and development in information retrieval
 Sliced score matching: A scalable approachto density and score estimation,2019, arXiv preprint arXiv:1905
 Approximating mutual infor-mation by maximum likelihood density ratio estimation,2008, In New challenges for feature selectionin data mining and knowledge discovery
 Deep learning and the information bottleneck principle,2015, In2015 IEEE Information Theory Workshop (ITW)
 Onmutual information maximization for representation learning,2019, ArXiv
 Maximally informative hierarchical representations of high-dimensional data,2015, In Artificial Intelligence and Statistics
 Nystrom approximation for sparse kernel meth-ods: Theoretical analysis and empirical evaluation,2015, In Blai Bonet and Sven Koenig (eds
 Design of network coding functionsin multihop relay networks,2008, In 2008 5th International Symposium on Turbo Codes and RelatedTopics
