title,year,conference
 Hinge-loss markov randomfields and probabilistic soft logic,2015, arXiv preprint arXiv:1505
 Freebase: a collabora-tively created graph database for structuring human knowledge,2008, In Proceedings of the 2008 ACMSIGMOD international conference on Management ofdata
 Discriminative embeddings of latent variable models for structureddata,2016, In International conference on machine learning
 The detection of patterns in Alyawara nonverbal behavior,1973, PhD thesis
 Knowledge base completion: Baselines strikeback,2017, arXiv preprint arXiv:1705
 Learning markov logic networksvia functional gradient boosting,2011, In 2011 IEEE 11th International Conference on Data Mining
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Gated graph sequence neuralnetworks,2016, In ICLR
 Sound and efficient inference with probabilistic and deterministicdependencies,2006, In AAAI
 Joint inference in information extraction,2007, In AAAI
 Probabilistic logic neural networks for reasoning,2019, arXiv preprintarXiv:1906
 GMNN: Graph Markov neural networks,2019, In Proceedings ofthe 36th International Conference on Machine Learning
 Markov logic networks,2006, Machine learning
 Modeling relational data with graph convolutional networks,2018, In European Semantic WebConference
 Discriminative training of markov logic networks,2005, In AAAI
 Entity resolution with markov logic,2006, In Data Mining
 Memory-efficient inference in relational domains,2006, In AAAI
 Reasoning with neural tensornetworks for knowledge base completion,2013, In Advances in neural information processing systems
 Lifted hinge-loss markovrandom fields,2019, AAAI
 Rotate: Knowledge graph embedding byrelational rotation in complex space,2019, arXiv preprint arXiv:1902
 Observed versus latent features for knowledge base and textinference,2015, In Proceedings of the 3rd Workshop on Continuous Vector Space Models and theirCompositionality
 One-shot relationallearning for knowledge graphs,2018, arXiv preprint arXiv:1808
 Differentiable learning of logical rules for knowledgebase completion,2017, CoRR
 Generalized belief propagation,2001, In Advancesin neural information processing systems
