title,year,conference
 Meta-learning with differentiableclosed-form solvers,2019, In Proceedings of the International Conference on Learning Representations
 A closerlook at few-shot classification,2019, In Proceedings of the International Conference on LearningRepresentations
 Describing textures in the wild,2014, InIEEE Conference on Computer Vision and Pattern Recognition
 A baseline forfew-shot image classification,2019, arXiv
 Model-agnostic meta-learning for fast adaptation ofdeep networks,2017, In Proceedings of the International Conference of Machine Learning
 Dynamic few-shot visual learning without forgetting,2018, In IEEEConference on Computer Vision and Pattern Recognition
 Low-shot visual recognition by shrinking and hallucinatingfeatures,2017, In Proceedings ofthe IEEE International Conference on Computer Vision
 Detection oftraffic signs in real-world images: The German Traffic Sign Detection Benchmark,2013, In InternationalJoint Conference on Neural Networks
 Learning multiple layers of features from tiny images,2009, Technical report
 Human-level concept learningthrough probabilistic program induction,2015, Science
 Microsoft COCO: Common objects in context,2014, In EuropeanConference on Computer Vision
 Fine-grainedvisual classification of aircraft,2013, arXiv
 A simple neural attentive meta-learner,2018, In Proceedings of the International Conference on Learning Representations
 Meta networks,2017, In Proceedings of the International Conferenceon Machine Learning
 Optimization as a model for few-shot learning,2017, In Proceedings ofthe International Conference on Learning Representations
 Meta-learning with latent embedding optimization,2019, In Proceedings of theInternational Conference on Learning Representations
 Meta-learning with memory-augmented neural networks,2016, In Proceedings of the International Conferenceon Machine Learning
 Few-shot learning with graph neural networks,2018, InProceedings of the International Conference on Learning Representations
 Prototypical networks for few-shot learning,2017, InAdvances in Neural Information Processing Systems
 Matching networks for one shotlearning,2016, In Advances in Neural Information Processing Systems
 Learning to learn: Model regression networks for easy smallsample learning,2016, In European Conference on Computer Vision
 Learning to model the tail,2017, In Advances inNeural Information Processing Systems
