title,year,conference
 Smash: one-shot model archi-tecture search through hypernetworks,2017, arXiv preprint arXiv:1708
 Searching for efficient multi-scale architectures for dense imageprediction,2018, In Advances in Neural Information Processing Systems
 Encoder-decoder with atrous separable convolution for semantic image segmentation,2018, In Proceedings ofthe European conference on computer vision (ECCV)
 Collaborative global-local networks for memory-efficient segmentation of ultra-high resolution images,2019, In Proceedingsof the IEEE Conference on Computer Vision and Pattern Recognition
 Joint neural architecture search and quantization,2018, arXiv preprintarXiv:1811
 Instanas: Instance-aware neural architecture search,2018, arXiv preprint arXiv:1811
 The cityscapes dataset for semantic urbanscene understanding,2016, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Deformableconvolutional networks,2017, In Proceedings of the IEEE international conference on computer vision
 Chamnet: Towards efficient network design throughplatform-aware model adaptation,2019, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Imagenet: A large-scale hi-erarchical image database,2009, In 2009 IEEE conference on computer vision and pattern recognition
 Autogan: Neural architecture searchfor generative adversarial networks,2019, In Proceedings of the IEEE International Conference onComputer Vision
 Statistical theory of extreme values and some practical applications,1954, NBSApplied Mathematics Series
 Distilling the knowledge in a neural network,2015, arXivpreprint arXiv:1503
 Auto-deeplab: Hierarchical neural architecture search for semantic image segmentation,2019, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Darts: Differentiable architecture search,2018, arXivpreprint arXiv:1806
 Structuredknowledge distillation for semantic segmentation,2019, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Fully convolutional networks for semanticsegmentation,2015, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Shufflenet v2: Practical guidelinesfor efficient cnn architecture design,2018, In Proceedings of the European Conference on ComputerVision (ECCV)
 A* sampling,2014, In Advances in Neural InformationProcessing Systems
 Fast neural architecture search of com-pact semantic segmentation models via auxiliary cells,2019, In Proceedings of the IEEE Conferenceon Computer Vision and Pattern Recognition
 Enet: A deep neu-ral network architecture for real-time semantic segmentation,2016, arXiv preprint arXiv:1606
 Efficient neural architecturesearch via parameter sharing,2018, arXiv preprint arXiv:1802
 Fast-scnn: fast semantic segmentationnetwork,2019, arXiv preprint arXiv:1902
 Mo-bilenetv2: Inverted residuals and linear bottlenecks,2018, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Squeezenas: Fast neural architec-ture search for faster semantic segmentation,2019, arXiv preprint arXiv:1908
 Deep high-resolution representation learning forhuman pose estimation,2019, arXiv preprint arXiv:1902
 Mnasnet: Platform-aware neural architecture search for mobile,2019, In Proceedings ofthe IEEE Conference on Computer Vision and Pattern Recognition
 Deep high-resolution representation learningfor visual recognition,2019, arXiv preprint arXiv:1908
 Fbnet: Hardware-aware efficient convnet design viadifferentiable neural architecture search,2019, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Bisenet: Bilat-eral segmentation network for real-time semantic segmentation,2018, In Proceedings of the EuropeanConference on Computer Vision (ECCV)
 Dilated residual networks,2017, In Proceedings ofthe IEEE conference on computer vision and pattern recognition
 Bdd100k: A diverse driving video database with scalable annotation tooling,2018, arXivpreprint arXiv:1805
 Customizable archi-tecture search for semantic segmentation,2019, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Icnet for real-timesemantic segmentation on high-resolution images,2018, In Proceedings of the European Conferenceon Computer Vision (ECCV)
 Neural architecture search with reinforcement learning,2016, arXiv preprintarXiv:1611
