title,year,conference
 Temporal analysis of semantic graphsusing asalsan,2007, In Seventh IEEE international conference on data mining (ICDM 2007)
 Tucker: Tensor factorization for knowl-edge graph completion,2019, arXiv preprint arXiv:1901
 In C,2013, J
 Icews coded event data,2015, Harvard Dataverse
 Learning sequence encoders fortemporal knowledge graph completion,2018, arXiv preprint arXiv:1809
 Diachronic embeddingfor temporal knowledge graph completion,2020, In AAAI
 The expression of a tensor or a polyadic as a sum of products,1927, Studies inApplied Mathematics
 Knowledge base completion: Baselines strikeback,2017, In Proceedings of the 2nd Workshop on Representation Learning for NLP
 Tensor decompositions and applications,2009, SIAM review
 Matrix factorization techniques for recommendersystems,2009, Computer
 Stranse: a novel embedding modelof entities and relationships in knowledge bases,2016, arXiv preprint arXiv:1606
 A Review of RelationalMachine Learning for Knowledge Graphs,2016, Proceedings of the IEEE
 Holographic embeddings of knowl-edge graphs,2016, 2016b
 Dynamic social network analysis using latent spacemodels,2006, In Advances in Neural Information Processing Systems
 Modeling relational data with graph convolutional networks,2018, In European Semantic WebConference
 Com-plex embeddings for simple link prediction,2016, In International Conference on Machine Learning
 Embedding entities andrelations for learning and inference in knowledge bases,2014, arXiv preprint arXiv:1412
 Modeling polypharmacy side effects withgraph convolutional networks,2018, Bioinformatics
