title,year,conference
 Free energy coding,1996, In Proceedings of the Data Compression Conference
 Compression with Flows via Local Bits-Back Coding,2019, In Advances inNeural Information Processing Systems (NIPS)
 Integer Discrete Flows and LosslessCompression,2019, In Advances in Neural Information Processing Systems (NIPS)
 Auto-encoding variational Bayes,2013, In Proceedings of the InternationalConference on Learning Representations (ICLR)
 Improved varia-tional inference with inverse autoregressive flow,2016, In Advances in Neural Information ProcessingSystems (NIPS)
 Bit-Swap: recursive bits-back coding for lossless compressionwith hierarchical latent variables,2019, In International Conference on Machine Learning (ICML)
 Generating high fidelity images with subscale pixel networksand multidimensional upscaling,2019, In Proceedings of the International Conference on LearningRepresentations (ICLR)
 Parallel multiscale autoregressive density estimation,2017, In International Conference onMachine Learning (ICML)
 Stochastic backpropagation and approximate inferencein deep generative models,2014, In International Conference on Machine Learning (ICML)
 Pixelcnn++: improving the pixelcnn withdiscretized logistic mixture likelihood and other modifications,2017, In Proceedings of the InternationalConference on Learning Representations (ICLR)
 FLIF: Free lossless image format based on maniac compression,2016, In IEEEInternational Conference on Image Processing (ICIP)
 Practical lossless compression with latent variables using bitsback coding,2019, In Proceedings of the International Conference on Learning Representations (ICLR)
 Arithmetic coding for data compression,1987, Communications of theACM
