title,year,conference
 Neural machine translation by jointlylearning to align and translate,2015, In Proc
 Combining search with structured datato create a more engaging user experience in open domain dialogue,2017, In Proc
 On the properties of neural machinetranslation: Encoder-decoder approaches,2014, In arXiv preprint arXiv:1409
 Learning the structure of task-oriented conversations from the corpus ofin domain dialogs,2008, In Ph
 Strategic dialogue management via deepreinforcement learning,2015, In NIPS Workshop on Deep Reinforcement Learning
 Getting to Yes: Negotiating Agreement Without Giving In,1981, Boston
 Incorporating copying mechanism inseqUence-to-seqUence learning,2016, In Proc
 Learning symmetric collaborativedialogUe agents with dynamic knowledge graph embeddings,2017, In Proc
 DecoUpling strategy and generation innegotiation dialogUes,2018, In EMNLP
 EvalUating persUasion strategies and deepreinforcement learning methods for negotiation dialogue agents,2017, In Proc
 Sequicity:Simplifying task-oriented dialogue systems with single sequence-to-sequence architectures,2018, InProc
 Deal or no deal? end-to-end learning of negotiation dialogues,2017, In Proc
 Apersona-based neural conversation model,2016, In Proc Association for Computational Linguistics(ACL)
 bleu: a method for automaticevaluation of machine translation,2002, In Proc
 Negotiation behavior,1981, New York: Academic Press
 A neural network approach to context-sensitive generationof conversational responses,2015, In Proc
 A neural conversational model,2015, In Proc
 Adiversity-promoting objective function for neural conversation models,2015, In Proc
 Attention with intention for a neural network con-versation model,2015, In In NIPS workshop on Machine Learning for Spoken Language Understandingand Interaction
 Dialog design for a speech-interactive automation system,1995, In Proc
 A formal technique for automated dialogue development,1995, In Proc
 A dynamic strategy coach for effectivenegotiation,2019, In Proc
