title,year,conference
 A Domain-Adaptive TWo-Stream U-Net for Electron Microscopy Image Segmentation,2018, In International Symposium onBiomedical Imaging
 ROAD: Reality Oriented Adaptation for Semantic Segmentationof Urban Scenes,2018, In Conference on Computer Vision and Pattern Recognition
 Unsupervised Visual Domain AdaptationUsing Subspace Alignment,2013, In International Conference on Computer Vision
 Ganin and V,2015, Lempitsky
 Adaptive Computation Time for Recurrent Neural NetWorks,2016, In arXiv Preprint
 A Kernel Method forthe TWo-Sample Problem,2007, In Advances in Neural Information Processing Systems
 Deep Residual Learning for Image Recognition,2016, In Conferenceon Computer Vision and Pattern Recognition
 CyCADA: CycleConsistent Adversarial Domain Adaptation,2018, In International Conference on Machine Learning
 Conditional Generative Adversarial Network for Struc-tured Domain Adaptation,2018, In Conference on Computer Vision and Pattern Recognition
 Duplex Generative Adversarial Network for UnsupervisedDomain Adaptation,2018, In Conference on Computer Vision and Pattern Recognition
 Gradient-Based Learning Applied to DocumentRecognition,1998, Proceedings ofthe IEEE 
 Progres-sive Neural Architecture Search,2018, In European Conference on Computer Vision
 DARTS Differentiable Architecture Search,2019, In InternationalConference on Learning Representations
 Learning Transferable Features with Deep AdaptationNetworks,2015, In International Conference on Machine Learning
 Deep Transfer Learning with Joint Adaptation Networks,2017, InInternational Conference on Machine Learning
 Reading Digits in Natural Imageswith Unsupervised Feature Learning,2011, In Advances in Neural Information Processing Systems
 Domain adaptation via transfer component analysis,2010, IEEETransactions on Neural Networks
 Efficient Neural Architecture Search via ParameterSharing,2018, In International Conference on Machine Learning
 Maximum Classifier Discrepancy for Unsuper-vised Domain Adaptation,2018, In Conference on Computer Vision and Pattern Recognition
 Outrageously LargeNeural Networks: The Sparsely-Gated Mixture-Of-Experts Layer,2017, In International Conferenceon Learning Representations
 Deep CORAL: Correlation Alignment for Deep Domain Adaptation,2016, InEuropean Conference on Computer Vision
 Correlation Alignment for Unsupervised Domain Adaptation,2016, arXivPreprint
 Correlation Alignment for Unsupervised Domain Adaptation,2017, InDomain Adaptation in Computer Vision Applications
 Deep Domain Confusion: Maximizingfor Domain Invariance,2014, In arXiv Preprint
 Simultaneous Deep Transfer Across Domains andTasks,2015, In International Conference on Computer Vision
 Convolutional Networks with Adaptive Inference Graphs,2018, In EuropeanConference on Computer Vision
 Blockdrop: Dy-namic Inference Paths in Residual Networks,2018, In Conference on Computer Vision and PatternRecognition
 Mind the Class Weight Bias: WeightedMaximum Mean Discrepancy for Unsupervised Domain Adaptation,2017, In Conference on ComputerVision and Pattern Recognition
 Collaborative and Adversarial Network for UnsupervisedDomain Adaptation,2018, In Conference on Computer Vision and Pattern Recognition
 Neural Architecture Search with Reinforcement Learning,2017, In InternationalConference on Learning Representations
 Learning transferable architectures for scalable imagerecognition,2018, In Conference on Computer Vision and Pattern Recognition
