title,year,conference
 Deep learning for seismic inverse problems:toward the acceleration of geophysical analysis workflows,2021, IEEE Signal Processing Magazine
 Algorithmic strategies for full waveform inversion: 1D ex-periments,2009, GeOphysics
 Application of the perfectly matched absorbing layer modelto the linear elastodynamic problem in anisotropic heterogeneous media,2001, GeOphysics
 Animage is worth 16x16 words: Transformers for image recognition at scale,2020, In InternationalCOnferenCe on Learning RepreSentations
 Multiscale data-driven seismic full-waveforminversion with field data study,2021, IEEE TranSaCtiOnS on GeOSCience and RemOte Sensing
 Blocky regularization schemes for full waveform inversion,2012, GeophysicalPrOSpeCting
 Reparameterized full-waveform inversion using deep neural net-works,2021, GeOphysics
 Simultaneous multifrequency inversion of full-waveform seismic data,2009, GeOphysics
 Perceptual losses for real-time style transfer andsuper-resolution,2016, In EUrOpean COnferenCe on COmpUter ViSion
 ImageNet classification with deep convo-lutional neural networks,2012, AdVanCeS in NeUraI InfOrmatiOn Processing Systems
 Deep-learning inversion of seismic data,2020, IEEE TranSaCtiOnS on GeOSCienCe and RemOte Sensing
 Acoustic- and elastic-waveform inversion using a modified Total-Variation regularization scheme,2015, Geophysical JoUmal IntemationaL 200(1):489-502
 Quantifying subsurface geophysical properties changes usingdouble-difference seismic-waveform inversion with a modified Total-Variation regularizationscheme,2015, Geophysical Joumal International
 Building subsurface velocity models with sharp interfaces usinginterface-guided seismic full-waveform inversion,2017, PUre and Applied Geophysics
 Decoupled weight decay regularization,2018, In InternationalConferenCe on Learning RepreSentations
 Deep learning for fast simulation ofseismic waves in complex media,2020, Solid Earth
 Stochastic seismic waveform inversion usinggenerative adversarial networks as a geological prior,2020, MathematiCaI Geosciences
 Rectified linear units improve restricted Boltzmann machines,2010, InProCeedingS of the 27th InternationaI ConferenCe on MaChine Learning (ICML-10)
 Regularization and full-waveform inversion: A two-stepapproach,2010, In 80th AnnUal InternationaI Meeting
 Generative adversarial networks for model order reduction in seismic full-waveform inversion,2018, arXiv preprint arXiv:1806
 Physics-consistent data-driven waveform inversion with adaptive data augmentation,2020, IEEE GeoSCienCeand Remote SenSing Letters
 Very deep convolutional networks for large-scale imagerecognition,2015, In InternationaI ConferenCe on Learning RepreSentations
 Physics-guided deep learning for seismic inver-sion with hybrid training and uncertainty analysis,2021, Geophysics
 Mlp-mixer:An all-mlp architecture for vision,2021, In Thirty-Fifth ConferenCe on NeUral Information ProceSSingSyStems
 Full waveform inversion guided by travel time tomography,2016, SIAMJoUrnaI on SCientifiC Computing
 An overview of full-waveform inversion in exploration geo-physics,2009, Geophysics
 Frequencies of the Ricker wavelet,2015, Geophysics
 InversionNet: An efficient and accurate data-driven full waveform inver-sion,2019, IEEE TranSaCtionS on CompUtationaI Imaging
 Parametric convolutional neural network-domain full-waveform inversion,2019, Geophysics
 Deep-learning inversion: A next-generation seismic velocity modelbuilding method,2019, Geophysics
 Data-driven seismic waveform inversion: A study on the robust-ness and generalization,2020, IEEE Transactions on Geoscience and Remote Sensing
