title,year,conference
 Plug-and-play methods for magnetic resonance imaging: Usingdenoisers for image recovery,2020, IEEE signal processing magazine
 Proximal alternating mini-mization and projection methods for nonconvex problems: An approach based on the kurdyka-IojasieWicz inequality,2010, Mathematics of operations research
 Convex Analysis and Monotone Operator Theory in HilbertSpaces,2011, Springer
 First-order methods in optimization,2017, SIAM
 Learninggenerative models using denoising density estimators,2020, arXiv preprint arXiv:2001
 Deep mean-shiftpriors for image restoration,2017, arXiv preprint arXiv:1709
 Learninglipschitz-controlled activation functions in neural netWorks for plug-and-play image reconstruc-tion methods,2021, In NeurIPS 2021 Workshop on Deep Learning and Inverse Problems
 Plug-and-play un-plugged: Optimization-free reconstruction using consensus equilibrium,2018, SIAM Journal on Imag-ing Sciences
 Backtracking strategies for accelerated descent methodswith smooth composite objectives,2019, SIAM Journal on Optimization
 Performance analysis of plug-and-play admm: A graph signal processing perspec-tive,2019, IEEE Transactions on Computational Imaging
 Plug-and-play ADMM for image restoration:Fixed-point convergence and applications,2016, IEEE Transactions on Computational Imaging
 Trainable nonlinear reaction diffusion: A flexible framework for fastand effective image restoration,2016, IEEE transactions on pattern analysis and machine intelligence
 Tweedie’s formula and selection bias,2011, Journal of the American Statistical Associa-tion
 On plug-and-play regularizationusing linear denoisers,2021, IEEE Transactions on Image Processing
 On the proof of fixed-point convergencefor plug-and-play ADMM,2019, IEEE Signal Processing Letters
 Solving inverse problems by joint posteriormaximization with autoencoding prior,2021, arXiv preprint arXiv:2103
 Convolutional proximal neural net-works and plug-and-play algorithms,2021, Linear Algebra and its Applications
 Denoising diffusion probabilistic models,2020, arXiv preprintarXiv:2006
 Epll: an image denoising method using a gaussianmixture model learned on a large set of patches,2018, Image Processing On Line
 Solving linear inverse problems using the prior im-plicit in a denoiser,2020, In NeurIPS 2020 Workshop on Deep Learning and Inverse Problems
 Bayesian imaging using plug & play priors: when langevin meets tweedie,2021, arXiv preprintarXiv:2103
 Understanding and evaluating blinddeconvolution algorithms,2009, In 2009 IEEE Conference on Computer Vision and Pattern Recogni-tion
 Enhanced deep resid-ual networks for single image super-resolution,2017, In Proceedings of the IEEE conference on com-Puter vision and pattern recognition workshops
 Rare: Imagereconstruction using deep priors learned without groundtruth,2020, IEEE Journal of Selected Topics inSignal Processing
 Recovery analysis forplug-and-play priors using the restricted eigenvalue condition,2021, arXiv preprint arXiv:2106
 Adversarial regularizers m inverseproblems,2018, In Proceedings of the 32nd International Conference on Neural Information ProcessingSystems
 Learning proximal operators:Using denoising networks for regularizing inverse imaging problems,2017, In Proceedings of the IEEEInternational Conference on Computer Vision
 prdeep: robust phase retrievalwith a flexible deep network,3501, In International Conference on Machine Learning
 Proximite et dualite dans un espace hilbertien,1965, Bulletin de la SocieteMathematique de France
 Fixed-point and objectiveconvergence of plug-and-play algorithms,2021, IEEE Transactions on Computational Imaging
 ipiano: Inertial proximal algorithm fornonconvex optimization,2014, SIAM Journal on Imaging Sciences
 Learning maximallymonotone operators for image recovery,2021, SIAM Journal on Imaging Sciences
 Learning local regulariza-tion for variational image restoration,2021, arXiv preprint arXiv:2102
 Regularization by denoising: Clarifications and new inter-pretations,2018, IEEE transactions on computational imaging
 Nonlinear total variation based noise removalalgorithms,1992, Phys
 Plug-and-play methods provably converge with properly trained denoisers,2019, In International Conference onMachine Learning
 On approximating Vf with neural networks,2019, arXivpreprint arXiv:1910
 Neural empirical bayes,2019, arXiv preprint arXiv:1903
 Fast first-order methods for composite convexoptimization with backtracking,2014, Foundations of Computational Mathematics
 Plug-and-play priors for bright field elec-tron tomography and sparse interpolation,2016, IEEE Transactions on Computational Imaging
 Block coordinate regularization by denoising,2019, arXivpreprint arXiv:1905
 An online plug-and-play algorithm for regular-ized image reconstruction,2019, IEEE Transactions on Computational Imaging
 Async-red: A provablyconvergent asynchronous block parallel stochastic method using deep denoising priors,2020, arXivpreprint arXiv:2010
 Scalable plug-and-playadmm with convergence guarantees,2021, IEEE Transactions on Computational Imaging
 Building firmly non-expansive convolutional neural networks,2020, In ICASSP 2020-2020 IEEE International Conferenceon Acoustics
 Plug-and-play priorsfor model based reconstruction,2013, In 2013 IEEE Global Conference on Signal and InformationProcessing
 Tuning-free plug-and-play proximal algorithm for inverse imaging problems,2020, In Interna-tional Conference on Machine Learning
 Provable convergenceof plug-and-play priors with mmse denoisers,2020, arXiv preprint arXiv:2005
 Plug-and-play algorithms for large-scale snapshotcompressive imaging,2020, In Proceedings of the IEEE/CVF Conference on Computer Vision andPattern Recognition (CVPR)
 Learning deep cnn denoiser prior forimage restoration,2017, In Proceedings of the IEEE conference on computer vision and pattern recog-nition
 Ffdnet: Toward a fast and flexible solution for cnn-based image denoising,2018, IEEE Transactions on Image Processing
 Plug-and-playimage restoration with deep denoiser prior,2021, IEEE Transactions on Pattern Analysis and MachineIntelligence
 From learning models of natural image patches to whole imagerestoration,2011, In 2011 International Conference on Computer Vision
