title,year,conference
 Styleflow: Attribute-conditionedexploration of stylegan-generated images using conditional continuous normalizing flows,2021, ACMTransactions on Graphics (TOG)
 Representation learning: A review and newperspectives,2013, IEEE transactions on pattern analysis and machine intelligence
 An introduction to differentiable manifolds and Riemannian geometry,1986, Aca-demic press
 Large scale gan training for high fidelity naturalimage synthesis,2018, In International Conference on Learning Representations
 Human-in-the-loopdifferential subspace search in high-dimensional latent space,2020, ACM Transactions on Graphics(TOG)
 Ganalyze: Toward visual defi-nitions of cognitive image properties,2019, In Proceedings of the IEEE/CVF International Conferenceon Computer Vision
 Generative adversarial nets,2014, In NIPS
 Ganspace: Discoveringinterpretable gan controls,2020, Advances in Neural Information Processing Systems
 A style-based generator architecture for generativeadversarial networks,2019, In Proceedings of the IEEE/CVF Conference on Computer Vision andPattern Recognition
 Traininggenerative adversarial networks with limited data,2020, arXiv preprint arXiv:2006
 Analyz-ing and improving the image quality of stylegan,2020, In Proceedings of the IEEE/CVF Conference onComputer Vision and Pattern Recognition
 An introduction to grassmann manifolds and their matrix representation,2017, 2017
 Auto-encoding variational bayes,2014, In Proceedings of theInternational Conference on Learning Representations (ICLR)
 Styleclip: Text-driven manipulation of stylegan imagery,2021, arXiv preprint arXiv:2103
 Disentangling by subspacediffusion,2020, arXiv preprint arXiv:2006
 Controlling generative models withcontinuous factors of variations,2020, In International Conference on Learning Representations
 Unsupervised representation learning with deepconvolutional generative adversarial networks,2016, In Proceedings of the International Conference onLearning Representations (ICLR)
 Learning transferable visualmodels from natural language supervision,2021, Image
 A spectral regularizer for unsupervised disen-tanglement,2018, arXiv preprint arXiv:1812
 Closed-form factorization of latent semantics in gans,2021, In CVPR
 Interpreting the latent space of gans forsemantic face editing,2020, In Proceedings of the IEEE/CVF Conference on Computer Vision andPattern Recognition
 Designing an encoderfor stylegan image manipulation,2021, ACM Transactions on Graphics (TOG)
 On disentangled representations learned fromcorrelated data,2021, In International Conference on Machine Learning
 Deep feature interpolation for image content changes,2017, In Proceedings of the IEEEconference on computer vision and pattern recognition
 Unsupervised discovery of interpretable directions in the ganlatent space,2020, In International Conference on Machine Learning
 The geometry of deep generative image models and its applica-tions,2021, arXiv preprint arXiv:2101
 Semantic hierarchy emerges in deep generative repre-Sentations for scene synthesis,2021, International Journal ofComputer Vision
 Schubert varieties and distances between subspaces of different dimen-sions,2016, SIAM Journal on Matrix Analysis and Applications
 Lsun: Construction ofa large-scale image dataset using deep learning with humans in the loop,2015, arXiv preprintarXiv:1506
 Left: Linear traversal along global basis,2022, Right:Stochastic Iterative Curve-Traversal20Published as a conference paper at ICLR 2022Figure 16: Subspace traversal with two directions on W -space of the StyleGAN2
