title,year,conference
 Language models arefew-shot learners,2020, arXiv preprint arXiv:2005
 Derivatives of regular expressions,1964, Journal of the ACM (JACM)
 Evaluating large language modelstrained on code,2021, arXiv preprint arXiv:2107
 Bert: Pre-training of deepbidirectional transformers for language understanding,2019, In Proceedings of the 2019 Conference ofthe North American Chapter of the Association for Computational Linguistics: Human LanguageTechnologies
 Making pre-trained language models better few-shotlearners,2020, arXiv preprint arXiv:2012
 Program synthesis,2017, Foundations andTrends® in Programming Languages
 Exploring the limits of transfer learning with a unified text-to-texttransformer,2020, Journal of Machine Learning Research
 Sentence-bert: Sentence embeddings using siamese bert-networks,2019, In Proceedings of the 2019 Conference on Empirical Methods in Natural LanguageProcessing
 Smbop: Semi-autoregressive bottom-up semantic parsing,2021, InProceedings of the 2021 Conference of the North American Chapter of the Association for Com-putational Linguistics: Human Language Technologies
 Picard: Parsing incrementally for con-strained auto-regressive decoding from language models,2021, arXiv preprint arXiv:2109
 Constrained languagemodels yield few-shot semantic parsers,2021, arXiv preprint arXiv:2104
 Collectingand characterizing natural language utterances for specifying data visualizations,2021, In Proceedingsofthe 2021 CHI Conference on Human Factors in Computing Systems
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 RAT-SQL: Relation-Aware Schema Encoding and Linking for Text-to-SQL Parsers,2020, In Proceedings ofthe 58th Annual Meeting of the Association for Computational Linguistics
 In-ide code generation from natural language:Promise and challenges,2021, arXiv preprint arXiv:2101
 Sqlizer: query synthesis fromnatural language,2017, Proceedings of the ACM on Programming Languages
 Spider: A large-scale human-labeled dataset for complexand cross-domain semantic parsing and text-to-sql task,2018, In Proceedings of the 2018 Conferenceon Empirical Methods in Natural Language Processing
 Simple fast algorithms for the editing distance between treesand related problems,1989, SIAM journal on computing
