title,year,conference
 Applied koopmanism,2012, Chaos: An InterdisciplinaryJournal of Nonlinear Science
 Koopman operator spectrum for randomdynamical systems,2020, Journal of Nonlinear Science
 On the koopman operator of algo-rithms,2020, SIAM Journal on Applied Dynamical Systems
 Optimizing neural networks via koopman operatortheory,2020, In H
 Lottery tickets in linear models: An analysis ofiterative magnitude pruning,2021, arXiv preprint
 Linear mode con-nectivity and the lottery ticket hypothesis,2020, In Hal DaUme In and Aarti Singh (eds
 Learning both weights and connections forefficient neural network,2015, In C
 Second order derivatives for network pruning: Optimal brainsurgeon,1993, In S
 Pruning versus clipping in neural networks,1989, Phys
 Sgd on neural networks learns functions of increasing complexity,2019, InH
 A simple procedure for pruning back-propagation trained neural networks,1990, IEEETransactions on Neural Networks
 Hamiltonian systems and transformation in hilbert space,1931, Proceedings of theNational Academy of Sciences
 Optimal brain damage,1989, In David S
 Snip: Single-shot network pruning basedon connection sensitivity,2019, In International Conference on Learning Representations
 A signal propa-gation perspective for pruning neural networks at initialization,2020, In International Conference onLearning Representations
 Model reduction using snapshot-based realizations,2011, Bulletinof American Physical Society
 PrediCting trends in the qualityof state-of-the-art neural networks without aCCess to training or testing data,2021, Nature Communica-tions
 Comparison of systems with complex behavior,2004, Physica D:Nonlinear Phenomena
 SPeC-tral analysis of nonlinear flows,2009, 641:115-127
 ExaCt solutions to the nonlinear dy-namiCs of learning in deep linear neural network,2014, In In International Conference on LearningRepresentations
 DynamiC mode deComposition of numeriCal and experimental data,2010, Journal ofFluid Mechanics
 ACCelerating training in artifiCial neuralnetworks with dynamiC mode deComposition,2020, arXiv preprint
 Introduction To Applied Nonlinear Dynamical Systems And Chaos,2003, 2003
 A data-driven approxima-tion of the koopman operator: Extending dynamiC mode deComposition,2015, Journal of NonlinearScience
 Nisp: Pruning networks using neuron importanCe sCore propaga-tion,2018, 2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition
 Validating the lottery tiCket hypothesis with inertial manifoldtheory,2021, In A
