title,year,conference
 Neuraladditive models: Interpretable machine learning with neural nets,2020, arXiv preprint arXiv:2004
 Interaction terms in logit and probit models,2003, Economics letters
 Demystifying black-box models with symbolicmetamodels,2019, In NeurIPS
 Medoids in almost-linear time via multi-armed bandits,2018, In Amos Storkey and Fernando Perez-Cruz (eds
 Searching for exotic particles in high-energyphysics with deep learning,2014, Nature communications
 A lasso for hierarchical interactions,2013, Annals ofstatistics
 Estimating optimal transformations for multiple regressionand correlation,1985, Journal of the American statistical Association
 Learning efficientobject detection models with knowledge distillation,2017, In Advances in Neural Information ProcessingSystems
 MXNet: A flexible and efficient machine learning library forheterogeneous distributed systems,2015, arXiv preprint arXiv:1512
 Using sensitivity analysis and visualization techniques to openblack box data mining models,2013, Information Sciences
 Event labeling combining ensemble detectors and backgroundknowledge,2014, Progress in Artificial Intelligence
 Predictive learning via rule ensembles,2008, The Annals ofApplied Statistics
 Discovering epistatic featureinteractions from neural network models of regulatory DNA sequences,1367, Bioinformatics
 Gender differences in parkinson¡¯sdisease,2007, Journal of Neurology
 Generalized additive models,2017, In Statistical models in S
 Delving deep into rectifiers: Surpassinghuman-level performance on imagenet classification,2015, In Proceedings of the IEEE internationalconference on computer vision
 Distilling the knowledge in a neural network,2015, arXivpreprint arXiv:1503
 Generalized functional anova diagnostics for high-dimensional functions of dependentvariables,2007, Journal of Computational and Graphical Statistics
 Approximation capabilities of multilayer feedforward networks,1991, Neural networks
 Automatic differentiation and interval arithmetic for estimation of disequilibriummodels,1997, Computational Economics
 Leveraging multi-way interactions for systematic prediction ofpre-clinical drug combination effects,2020, Nature communications
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Derivative based global sensitivity measures and their link with global sensitivityindices,2009, Mathematics and Computers in Simulation
 Asymptotically efficient adaptive allocation rules,1985, Advances inapplied mathematics
 Purifyinginteraction effects with the functional anova: An efficient algorithm for recovering identifiableadditive models,2020, In International Conference on Artificial Intelligence and Statistics
 Towards inter-action detection using topological analysis on neural networks,2020, arXiv preprint arXiv:2010
 Regression trees with unbiased variable selection and interaction detection,2002, Statisticasinica
 Accurate intelligible models withpairwise interactions,2013, In Proceedings of the 19th ACM SIGKDD international conference onKnowledge discovery and data mining
 A unified approach to interpreting model predictions,2017, In I
 From local explanations to globalunderstanding with explainable AI for trees,2020, Nature Machine Intelligence
 Interpretable sparse high-orderboltzmann machines,2014, In Artificial Intelligence and Statistics
 Data-driven krigingmodels based on fanova-decomposition,2012, Statistics and Computing
 Automatic differentiation inpytorch,2017,2017
 Generalized additive neural networks,1999, In Proceedings of the fifth ACM SIGKDDinternational conference on Knowledge discovery and data mining
 Factorization machines,2010, In 2010 IEEE International Conference on Data Mining
 ¡± why should i trust you?¡± explaining thepredictions of any classifier,2016, In Proceedings of the 22nd ACM SIGKDD international conferenceon knowledge discovery and data mining
 Crossed-derivative based sensitivitymeasures for interaction screening,2014, Mathematics and Computers in Simulation
 Learning important features throughpropagating activation differences,2017, In Proceedings of the 34th International Conference on MachineLearning-Volume 70
 Introduction to multi-armed bandits,2019, Foundations and Trends? in MachineLearning
 Detecting statistical interactionswith additive groves of trees,2008, In Proceedings of the 25th international conference on Machinelearning 
 Pruning neural networks with-out any data by iteratively conserving synaptic flow,2020, Advances in Neural Information ProcessingSystems
 Video game telemetry as acritical tool in the study of complex skill learning,2013, PloS one
 Accurate telemon-itoring of parkinson¡¯s disease progression by noninvasive speech tests,2009, IEEE transactions onBiomedical Engineering
 Detecting statistical interactions from neural networkweights,2018, In International Conference on Learning Representations
 Extractingand leveraging feature interaction interpretations,2020, In International Conference on LearningRepresentations
 Cost-sensitive classification: Empirical evaluation of a hybrid genetic decision treeinduction algorithm,1994, Journal of artificial intelligence research
 Drugbank 5,2018,0: a major update to the drugbankdatabase for 2018
 Interpreting multivariateinteractions in dnns,2020, arXiv preprint arXiv:2010
