title,year,conference
 Towards characterizing divergence in deepQ-learning,2019, arXiv preprint arXiv:1903
 FLAMBE: Structural complex-ity and representation learning of low rank MDPs,2020, In Advances in Neural Information ProcessingSystems (NeurIPS)
 Deep reinforcement learning at the edge of the statistical precipice,2021, arXiv preprintarXiv:2108
 Residual algorithms: Reinforcement learning with function approximation,1995, InInternational Conference on Machine Learning (ICML)
 Reconciling modern machine-learningpractice and the classical bias-variance trade-off,2019, Proceedings of the National Academy of Sciences
 Autonomous navigation of stratosphericballoons using reinforcement learning,2020, Nature
 A finite time analysis of temporal differencelearning with linear function approximation,2018, In Conference on Learning Theory (COLT)
 Convex Optimization,2004, Cambridge U Press
 Linear least-squares algorithms for temporal differencelearning,1996, Machine Learning
 Language models are few-shot learners,2020, In Advances in Neural InformationProcessing Systems (NeurIPS)
 A new convergent variant of Q-learning withlinear function approximation,2020, In Advances in Neural Information Processing Systems (NeurIPS)
 Information-theoretic considerations in batch reinforcement learning,2019, InInternational Conference on Machine Learning (ICML)
 Learning from conditional distributionsvia dual embeddings,2017, In Artificial Intelligence and Statistics
 Policy evaluation with temporal differences: Asurvey and comparison,2014, Journal of Machine Learning Research
 Stochastic variance reductionmethods for policy evaluation,2017, In International Conference on Machine Learning
 Minimax-optimal off-policy evaluation with linear functionapproximation,2020, In International Conference on Machine Learning (ICML)
 Tree-based batch mode reinforcement learning,2005, Journal ofMachine Learning Research
 Stable function approximation in dynamic programming,1995, In InternationalConference on Machine Learning (ICML)
 Characterizing implicit bias interms of optimization geometry,2018, In International Conference on Machine Learning (ICML)
 Sparse feature selectionmakes batch reinforcement learning more sample efficient,2021, In International Conference on MachineLearning (ICML)
 Neural tangent kernel: Convergence and gener-alization in neural networks,2018, In Advances in Neural Information Processing Systems (NeurIPS)
 Provably efficient reinforcementlearning with linear function approximation,2020, Journal of Machine Learning Research
 QT-Opt: Scalable deepreinforcement learning for vision-based robotic manipulation,2018, arXiv preprint arXiv:1806
 The fixed points of off-policy TD,2011, In Advances in Neural Information ProcessingSystems (NeurIPS)
 TDγ : Re-evaluating complex backups intemporal difference learning,2011, In Advances in Neural Information Processing Systems (NeurIPS)
 ImageNet classification with deep neuralnetworks,2012, In Advances in Neural Information Processing Systems (NeurIPS)
 Implicit under-parameterizationinhibits data-efficient deep reinforcement learning,2021, In International Conference on LearningRepresentations (ICLR)
 Onthe role of optimization in double descent: A least squares study,2021, arXiv preprint arXiv:2107
 Continuous control with deep reinforcement learning,2016, In ICLR
 Finite-sampleanalysis of proximal gradient TD,2015, In Conference on Uncertainty in Artificial Intelligence (UAI)
 Proximal gradienttemporal difference learning algorithms,2016, In International Joint Conference on Artificial Intelligence(IJCAI)
 Convergent fitted value iteration with linear function approximation,2011, In Advancesin Neural Information Processing Systems (NeurIPS)
 Non-delusional Q-learning and value iteration,2018, InAdvances in Neural Information Processing Systems (NeurIPS)
 Convergenttemporal-difference learning with arbitrary smooth function approximation,2009, In Advances in NeuralInformation Processing Systems (NeurIPS)
 Finite time bounds for sampling based fitted value iteration,2005, InInternational Conference on Machine Learning (ICML)
 The roleof over-parameterization in generalization of neural networks,2019, In International Conference onLearning Representations (ICLR)
 Finite time analysis of temporal differencelearning with linear function approximation: the tail averaged case,2021, 2021
 Concentration bounds for temporal differencelearning with linear function approximation: The case of batch data and uniform sampling,2021, MachineLearning
 On the eigen-spectrum of the Gram matrix and the generalization error of kernel-PCA,2005, IEEE Transactions onInformation Theory
 Linear feature encoding for reinforcementlearning,2016, In Advances in Neural Information Processing Systems (NeurIPS)
 The implicitbias of gradient descent on separable data,2018, Journal of Machine Learning Research
 Reinforcement learning: An introduction,2018, MIT press
 Policy gradient methodsfor reinforcement learning with function approximation,1999, In Advances in Neural InformationProcessing Systems (NeurIPS)
 An emphatic approach to the problemof off-policy temporal-difference learning,2016, Journal of Machine Learning Research
 Finite-time bounds for fitted value iteration,2008, Journal ofMachineLearning Research
 Interpolation-based Q-learning,2004, In International Conference onMachine Learning (ICML)
 Feature-based methods for large scale dynamic program-ming,1996, Machine Learning
 An analysis of temporal-difference learning with functionapproximation,1997, IEEE Transactions on Automatic Control
 Double Q-learning,2010, In Advances in Neural Information Processing Systems(NeurIPS)
 Instabilities of offline RLwith pre-trained neural representation,2021, In International Conference on Machine Learning (ICML)
 On the sample complexityof batch reinforcement learning with policy-induced data,2021, arXiv preprint arXiv:2106
 On function approx-imation in reinforcement learning: Optimism in the face of large state spaces,2020, In Advances inNeural Information Processing Systems (NeurIPS)
 Convergence of least squares temporal difference methods under general conditions,2010, InInternational Conference on Machine Learning (ICML)
 On convergence of emphatic temporal-difference learning,2015, In Conference on LearningTheory (COLT)
 Exponential lower bounds for batch reinforcement learning,2021, In InternationalConference on Machine Learning (ICML)
 Breaking the deadly triad with a targetnetwork,2021, In International Conference on Machine Learning (ICML)
