title,year,conference
 A rewriting system forconvex optimization problems,2018, Journal ofControl and Decision
 Differentiable optimization-based modeling for machine learning,2019, PhD thesis
 Regret in decision making under uncertainty,1982, Operations research
 Experimental design via generalizedmean objective cost of uncertainty,2018, IEEE Access
 An analysis of the softmaxcross entropy loss for learning-to-rank with binary relevance,2019, In Proceedings of the 2019 ACMSIGIR International Conference on Theory of Information Retrieval
 Predict+ optimise with ranking objectives: Exhaustively learninglinear functions,2019, In Proceedings of the Twenty-Eighth International Joint Conference on ArtificialIntelligence
 CVXPY: A Python-embedded modeling language for convexoptimization,2016, Journal of Machine Learning Research
 Stochastic optimization of sortingnetworks via continuous relaxations,2018, In International Conference on Learning Representations
 Automl: A survey of the state-of-the-art,2021, Knowledge-Based Systems
 Online stochastic combinatorial optimization,2006, The MITPress
 A gaussian derivative operator for authentic edge detection andaccurate edge localization,1999, Int
 Am-lfs:Automl for loss function search,2019, In Proceedings of the IEEE/CVF International Conference onComputer Vision
 Auto seg-loss:Searching metric surrogates for semantic segmentation,2021, In International Conference on LearningRepresentations
 Darts: Differentiable architecture search,2018, InInternational Conference on Learning Representations
 Intelligent virtual machine provisioning in cloud computing,2020, In Proceedings ofIJCAI2020
 Correlation-awareheuristic search for intelligent virtual machine provisioning in cloud systems,2021, In Proceedings ofAAAI 2021
 Interior point solving for lp-based prediction+ optimisation,2020, Advancesin Neural Information Processing Systems
 Resource managementwith deep reinforcement learning,2016, In Proceedings of the 15th ACM workshop on hot topics innetworks
 Learning to discover social circles in ego networks,2012, In NIPS
 Efficient neural architecturesearch via parameters sharing,2018, In International Conference on Machine Learning
 Differ-entiation of blackbox combinatorial solvers,2019, In International Conference on Learning Represen-tations
 High-dimensional continuous control using generalized advantage estimation,2015, arXiv preprintarXiv:1506
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Dynamic programming for predict+ optimise,2020, In Proceedings of the AAAI Conferenceon Artificial Intelligence
 Man Group-Oxford quants say their AI can predict stock moves,2021, Bloomberg Tech-nology
 Loss function search for facerecognition,2020, In International Conference on Machine Learning
 Melding the data-decisions pipeline: Decision-focused learning for combinatorial optimization,2019, In Proceedings of the AAAI Conference onArtificial Intelligence
 End to end learning and optimizationon graphs,2019, Advances in Neural Information Processing Systems
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
 Quantifying the objective cost ofuncertainty in complex dynamical systems,2013, IEEE Transactions on Signal Processing
 Fogdbed: Fractional-order gaussian derivatives-based edge-relevant structuredetection using caputo-fabrizio definition,2020, Digit
 Neural architecture search with reinforcement learning,2017, In Interna-tional Conference on Learning Representations
