title,year,conference
 Rao's distance measure,581, Sankhya: The Indian Journal ofStatistics
 Towards open set deep networks,2016, In 2016 IEEE Conferenceon Computer Vision and Pattern Recognition (CVPR)
 Certifiably adversarially robust detectionof out-of-distribution data,2020, In H
 Generative ensembles for robust anomaly detection,2018, ArXiv
 Describing textures in the wild,2014, InProceedings of the IEEE Conf
 Character recognition in natural images,2009, In Pro-ceedings of the International Conference on Computer Vision Theory and Applications
 ImageNet: A Large-Scale HierarchicalImage Database,2009, In CVPR09
 On the mathematical foundations of theoretical statistics,1922, Philosophical Transactionsof the Royal Society of London
 Explaining and harnessing adversarialexamples,2015, In International Conference on Learning Representations
 Deep residual learning for image recog-nition,2016, In 2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Why relu networks yield high-confidence predictions far away from the training data and how to mitigate the problem,2019, 2019IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)
 A baseline for detecting misclassified and out-of-distributionexamples in neural networks,2017, In International Conference on Learning Representations
 Deep anomaly detection with outlierexposure,2019, In International Conference on Learning Representations
 Performance analysis of out-of-distribution detection on trained neuralnetworks,950, Information and Software Technology
 Generalized odin: Detecting out-of-distribution image without learning from out-of-distribution data,2020, 2020 IEEE/CVF Conferenceon Computer Vision and Pattern Recognition (CVPR)
 Densely connectedconvolutional networks,2017, In 2017 IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Why normalizing flows fail to detectout-of-distribution data,2020, In H
 Learning multiple layers of features from tiny images,2009,2009
 Tiny imagenet visual recognition challenge,2015,2015
 A simple unified frame-work for detecting out-of-distribution samples and adversarial attacks,7167, In S
 Re-moving undesirable feature contributions using out-of-distribution data,2021, In International Confer-ence on Learning Representations
 Enhancing the reliability of out-of-distribution imagedetection in neural networks,2018, In International Conference on Learning Representations
 Energy-based out-of-distribution detec-tion,2020, Advances in Neural Information Processing Systems
 To-wards deep learning models resistant to adversarial attacks,2018, In International Conference on Learn-ing Representations
 On the generalized distance in statistics,1936, Proceedings of the Na-tional Institute of Sciences (Calcutta)
 Multiscale score matching for out-of-distribution detection,2021, In International Conference on Learning Representations
 Understanding the failuremodes of out-of-distribution generalization,2021, In International Conference on Learning Repre-sentations
 Readingdigits in natural images with unsupervised feature learning,2011, In NIPS Workshop on Deep Learningand Unsupervised Feature Learning 2011
 Can you trust your model's uncertainty? evalu-ating predictive uncertainty under dataset shift,2019, In H
 Adversarial robustness via fisher-rao regularization,2021, ArXiv
 Mlaas: Machine learning as aservice,2015, In 2015 IEEE 14th International Conference on Machine Learning and Applications(ICMLA)
 Out-of-distribution detection using multiPle semanticlabel rePresentations,2018, In S
 Out-of-distribution detection in classifiers via genera-tion,2019, In Neural Information Processing Systems (NeurIPS 2019)
 Out-of-distribution detection using an ensemble of self suPervised leave-out clas-sifiers,2018, In ECCV (8)
 Sun database: Large-scale scene recog-nition from abbey to zoo,2010, In 2010 IEEE Computer Society Conference on Computer Vision andPattern Recognition
 Likelihood regret: An out-of-distribution detection scorefor variational auto-encoder,2020, In H
 Lsun: Construction of a large-scale imagedataset using deeP learning with humans in the looP,2015, ArXiv
 Hybrid models for oPen set recognition,2020, InECCV
 Places: A 10 mil-lion image database for scene recognition,2017, IEEE Transactions on Pattern Analysis and MachineIntelligence
 DeeP residual flow for out of distribution detection,2020, In The IEEEConference on Computer Vision and Pattern Recognition (CVPR)
