title,year,conference
 Pyro: Deepuniversal probabilistic programming,2019, J
 Variational Inference: A Review for Statis-ticians,1601, Journal of the American Statistical Association
 Generative lesion pattern decomposition ofcognitive impairment after stroke,2632, Brain Communications
 Lifted hybrid variational in-ference,2020, In Christian Bessiere (ed
 Inference Suboptimality in Variational Autoen-coders,2018, arXiv:1801
 High-dimensional data analysis: The curses and blessings of dimensionality,2000, InAMS CONFERENCE ON MATH CHALLENGES OF THE 21ST CENTURY
 A Language and Program for Complex BayesianModelling,0039, The Statistician
 Automatic Posterior Transfor-mation for Likelihood-Free Inference,1905, arXiv:1905
 Ar-ray programming with NumPy,2649, Nature
 Markov Chain Monte Carlo Methods and the LabelSwitching Problem in Bayesian Mixture Modeling,2005, Statistical Science
 Adam: A method for stochastic optimization,2015, In YoshuaBengio and Yann LeCun (eds
 Auto-Encoding Variational Bayes,1312, arXiv:1312
 Probabilistic graphical models: principles and techniques,2009, Adap-tive computation and machine learning
 AutomaticDifferentiation Variational Inference,1603, arXiv:1603
 A well-conditioned estimator for large-dimensional covariancematrices,0047, Journal of Multivariate Analysis
 Settransformer: A framework for attention-based permutation-invariant neural networks,2019, In Kama-lika Chaudhuri and Ruslan Salakhutdinov (eds
 Matrix Differential Calculus with Applications in Statis-tics and Econometrics,9780, John Wiley
 Masked Autoregressive Flow for DensityEstimation,2018, arXiv:1705
 Normalizing Flows for Probabilistic Modeling and Inference,2019, arXiv:1912
 Sequential Neural Likelihood: FastLikelihood-free Inference with Autoregressive Flows,1805, arXiv:1805
 BayesFlow:Learning complex stochastic models with invertible neural networks,2003, arXiv:2003
 LeveragingGlobal Parameters for Flow-based Neural Posterior Estimation,2102, arXiv:2102
 Amortized infer-ence regularization,2018, In S
 SBI - A toolkit for simulation-basedinference,2007, arXiv:2007
 The Human ConnectomeProject: a data acquisition perspective,2012, Neuroimage
 Faithful Inversion of Generative Models for Effective Amortized Infer-ence,2018, arXiv:1712
 Graphical Normalizing Flows,2006, arXiv:2006
 Meta-Amortized Variational Inferenceand Learning,1902, arXiv:1902
 Deep Sets,2018, arXiv:1703
 Advances in VariationalInference,1939, IEEE Transactions on Pattern Analysis and Machine Intelligence
 Connecting concepts in the brainby mapping cortical representations of semantic relations,2041, Nature Communications
