title,year,conference
 Rethinking atrousconvolution for semantic image segmentation,2017, arXiv preprint arXiv:1706
 A simple framework forcontrastive learning of visual representations,2020, In ICML
 Imagenet: A large-scale hi-erarchical image database,2009, In 2009 IEEE conference on computer vision and pattern recognition
 Diffusion models beat gans on image synthesis,2021, 2021
 Large scale adversarial representation learning,2019, NeurIPS
 An image is worth 16x16 words: Transformers for image recognition atscale,2021, ICLR
 Learning high-resolution domain-specific representations with a gan generator,2020, InS+SSPR
 Maskedautoencoders are scalable vision learners,2021, arXiv:2111
 Benchmarking neural network robustness to common cor-ruptions and perturbations,2019, In International Conference on Learning Representations
 Denoising diffusion probabilistic models,2020, 2020
 A style-based generator architecture for generativeadversarial networks,2019, In Proceedings of the IEEE/CVF Conference on Computer Vision andPattern Recognition
 Ana-lyzing and improving the image quality of stylegan,2020, 2020 IEEE/CVF Conference on ComputerVision and Pattern Recognition (CVPR)
 Adam: A method for stochastic optimization,2015, In Yoshua Bengioand Yann LeCun (eds
 Maskgan: Towards diverse and interactivefacial image manipulation,2020, In IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Semantic segmentationwith generative models: Semi-supervised learning and strong out-of-domain generalization,2021, InCVPR
 Srdiff:Single image super-resolution with diffusion probabilistic models,2021, 2021b
 Finding an unsupervisedimage segmenter in each of your deep generative models,2021, arXiv preprint arXiv:2105
 Sdedit:Image synthesis and editing with stochastic differential equations,2021, 2021
 Improved denoising diffusion probabilistic models,2021, ICML
 U-net: Convolutional networks for biomedi-cal image segmentation,2015, In International Conference on Medical image computing and computer-assisted intervention
 Image super-resolution via iterative refinement,2021, 2021
 Deep unsupervisedlearning using nonequilibrium thermodynamics,2015, In ICML
 Score-based generative modeling through stochastic differential equations,2021, 2021
 Designing an encoderfor stylegan image manipulation,2021, arXiv preprint arXiv:2102
 Repurposing gansfor one-shot semantic part segmentation,2021, In CVPR
 Unsupervised discovery of interpretable directions in the ganlatent space,2020, In ICML
 Object segmentation without labels withlarge-scale generative models,2021, ICML
 Linear semantics in generative adversarial networks,2021, In CVPR
 Generative hierarchicalfeatures from synthesizing images,2021, In CVPR
 Lsun: Construction ofa large-scale image dataset using deep learning with humans in the loop,2015, arXiv preprintarXiv:1506
 Semanticunderstanding of scenes through the ade20k dataset,2018, International Journal of Computer Vision
