title,year,conference
 MetaReg: Towards domain gen-eralization using meta-regularization,2018, In Advances in Neural Information Processing Systems
 Self-supervised test-time learning for readingcomprehension,2021, In Proceedings of the 2021 Conference of the North American Chapter of theAssociation for Computational Linguistics: Human Language Technologies
 Generalizing from several related classificationtasks to a new unlabeled sample,2011, In Advances in Neural Information Processing Systems
 Domaingeneralization by solving jigsaw puzzles,2019, In IEEE Conference on Computer Vision and PatternRecognition
 Learning to balance specificity andinvariance for in and out of domain generalization,2020, In European Conference on Computer Vision
 Learning to generalizeone sample at a time with self-supervision,2019, arXiv preprint arXiv:1910
 Domain adaption in one-shot learning,2018, In Joint European Conferenceon Machine Learning and Knowledge Discovery in Databases
 Domain generalization viamodel-agnostic learning of semantic features,2019, In Advances in Neural Information ProcessingSystems
 MetaNorm: Learning to normalizefew-shot batches across domains,2021, In International Conference on Learning Representations
 Adaptive methodsfor real-world domain generalization,2021, In IEEE Conference on Computer Vision and PatternRecognition
 Model-agnostic meta-learning for fast adaptation ofdeep networks,2017, In International Conference on Machine Learning
 Amortized inference in probabilistic reasoning,2014, In Proceed-ings of the Annual Meeting of the Cognitive Science Society
 Scatter compo-nent analysis: A unified framework for domain adaptation and domain generalization,2016, IEEETransactions on Pattern Analysis and Machine Intelligence
 Meta-learning probabilistic inference for prediction,2019, In International Conference on Learning Represen-tations
 In search of lost domain generalization,2020, In InternationalConference on Learning Representations
 Deep residual learning for imagerecognition,2016, In IEEE Conference on Computer Vision and Pattern Recognition
 Cycada: Cycle-consistent adversarial domain adaptation,2018, In InternationalConference on Machine Learning
 Self-challenging improves cross-domaingeneralization,2020, In European Conference on Computer Vision
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Out-of-distribution generalization via risk extrapola-tion,2021, In International Conference on Machine Learning
 Co-regularization based semi-supervised domainadaptation,2010, In Advances in Neural Information Processing Systems
 Learning to generalize: Meta-learningfor domain generalization,2018, In AAAI Conference on Artificial Intelligence
 Domaingeneralization for medical imaging classification with linear-dependency regularization,2020, arXivpreprint arXiv:2009
 Domain generalization viaconditional invariant representations,2018, In AAAI Conference on Artificial Intelligence
 Learning transferable features withdeep adaptation networks,2015, In International Conference on Machine Learning
 Stochastic classifiersfor unsupervised domain adaptation,2020, In IEEE Conference on Computer Vision and PatternRecognition
 Taking a closer look at domain shift:Category-level adversaries for semantics consistent domain adaptation,2019, In IEEE Conference onComputer Vision and Pattern Recognition
 Adversarial style mining for one-shot unsupervised domain adaptation,2020, In Advances in Neural Information Processing Systems
 A unifying view on dataset shift in classification,2012, Pattern Recognition
 Domain generalization via invariantfeature representation,2013, In International Conference on Machine Learning
 Efficient domain generalization via common-specific low-rank decomposition,2020, In International Conference on Machine Learning
 Learning to learn single domain generalization,2020, In IEEEConference on Computer Vision and Pattern Recognition
 Invariant models forcausal transfer learning,2018, Journal of Machine Learning Research
 Adapting visual category models to newdomains,2010, In European Conference on Computer Vision
 Learningto optimize domain specific normalization for domain generalization,2020, In European Conference onComputer Vision
 Generalizing across domains via cross-gradient training,2018, In International Conferenceon Learning Representations
 Variational multi-task learning withgumbel-softmax priors,2021, In Advances in Neural Information Processing Systems
 Deep coral: Correlation alignment for deep domain adaptation,2016, InEuropean Conference on Computer Vision
 Test-time trainingwith self-supervision for generalization under distribution shifts,2020, In International Conference onMachine Learning
 Adversarial discriminative domainadaptation,2017, In IEEE Conference on Computer Vision and Pattern Recognition
 Deephashing network for unsupervised domain adaptation,2017, In IEEE Conference on Computer Visionand Pattern Recognition
 Tent: Fully test-time adaptation by entropy minimization,2021, In International Conference on Learning Representations
 Domain generalizationvia entropy regularization,2020, In Advances in Neural Information Processing Systems
 Learning to generate noveldomains for domain generalization,2020, In European Conference on Computer Vision
 Domain generalization with mixstyle,2020, InInternational Conference on Learning Representations
 Domain generalization: Asurvey,2021, arXiv preprint arXiv:2103
