title,year,conference
 Learning modular neural network policiesfor multi-task and multi-robot transfer,2169, In 2017 IEEE International Conference on Robotics and Automation(ICRA)
 Orthogonal gradient descent for continual learning,3762, InInternational Conference on Artificial Intelligence and Statistics
 Gradient episodic memory for continual learning,6470, In Proceedings of the31st International Conference on Neural Information Processing Systems
 Packnet: Adding multiple tasks to a single network by iterative pruning,7765, InProceedings of the IEEE conference on Computer Vision and Pattern Recognition
 Cross-stitch networks for multi-task learning,3994, InProceedings of the IEEE conference on computer vision and pattern recognition
 Continual deeplearning by functional regularisation of memorable past,4453, In Larochelle
 Overcoming catastrophic forgetting with hardattention to the task,4548, In International Conference on Machine Learning
 Continual learning with deep generative replay,2994, In Proceedingsof the 31st International Conference on Neural Information Processing Systems
 Federated continual learning with weightedinter-client transfer,1207, In International Conference on Machine Learning
 Continual learning through synaptic intelligence,3987, In InternationalConference on Machine Learning
