title,year,conference
 Machinelearning for molecular and materials science,2018, Nature
 Learning gradient fields for shape generation,2020, In Computer Vision-ECCV2020: 16th European Conference
 New cubic perovskites for one-and two-photon water splittingusing the computational materials repository,2012, Energy & Environmental Science
 Computational screening of perovskite metal oxides for optimalsolar light capture,2012, Energy & Environmental Science
 A universal graph deep learning interatomic potential for the periodictable,2022, arXiv preprint arXiv:2202
 Graph networks as a universalmachine learning framework for molecules and crystals,2019, Chemistry of Materials
 3-d inorganic crystalstructure generation and property prediction via representation learning,2020, Journal of chemicalinformation and modeling
 Smact: Semiconducting materials by analogy and chemical theory,2019, Journal of OpenSource Software
 Data-driven learning of total and localenergies in elemental boron,2018, Physical review letters
 Diffusion models beat gans on image synthesis,2021, arXiv preprintarXiv:2105
 Geomol: Torsional geometric generation of molecular3d conformer ensembles,2021, arXiv preprint arXiv:2106
 Symmetry-adapted generation of 3d pointsets for the targeted discovery of molecules,2019, In H
 Uspex—evolutionary crystal structureprediction,2006, Computer physics communications
 Very deep graph neuralnetworks via noise regularisation,2021, arXiv preprint arXiv:2106
 Numerically stable algorithmsfor the computation of reduced unit cells,2004, Acta Crystallographica Section A: Foundations ofCrystallography
 Data minedionic substitutions for the discovery of new compounds,2011, Inorganic chemistry
 Denoising diffusion probabilistic models,2020, InHugo Larochelle
 Data-driven approach to encoding and decoding 3-d crystal structures,2021, arXiv preprintarXiv:1909
 Zinc- a free database of commercially available compounds forvirtual screening,2005, Journal of chemical information and modeling
 Commentary: The ma-terials project: A materials genome approach to accelerating materials innovation,2013, APL materials
 Junction tree variational autoencoder formolecular graph generation,2323, In International conference on machine learning
 Generativeadversarial networks for crystal structure prediction,2020, ACS central Science
 Auto-encoding variational bayes,2014, In Yoshua Bengio and YannLeCun (eds
 Fast anduncertainty-aware directional message passing for non-equilibrium molecules,2020, arXiv preprintarXiv:2011
 Gemnet: Universal directional graphneural networks for molecules,2021, arXiv preprint arXiv:2106
 On fast sampling of diffusion probabilistic models,2021, arXiv preprintarXiv:2106
 Constrained crystals deep convolutional generative adversarialnetwork for the inverse design of crystal structures,2021, npj Computational Materials
 Diffusion probabilistic models for 3d point cloud generation,2021, In Proceed-ings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition
 Graphdf: A discrete flow model for molecular graphgeneration,2021, arXiv preprint arXiv:2102
 Structure prediction drivesmaterials discovery,2019, Nature Reviews Materials
 Plane nets in crystal chemistry,0080, Philosophical Transactions of theRoyal Society of London
 Benchmarking coordination number prediction algorithms on inor-ganic crystal structures,2021, Inorganic chemistry
 High-pressure phases of silane,2006, Physical review letters
 Inverse design of crystals using gen-eralized invertible crystallographic representation,2020, arXiv preprint arXiv:2005
 Progressive distillation for fast sampling of diffusion models,2021, arXivpreprint arXiv:2202
 Study of deep generative models for inorganicchemical compositions,2019, arXiv preprint arXiv:1910
 Learning gradient fields for molecular con-formation generation,2021, In Marina Meila and Tong Zhang (eds
 Deep unsupervisedlearning using nonequilibrium thermodynamics,2015, In International Conference on Machine Learn-ing
 Generative modeling by estimating gradients of thedata distribution,2019, In Hanna M
 Tensor field networks: Rotation-and translation-equivariant neural networks for 3d pointclouds,2018, arXiv preprint arXiv:1802
 Calypso: A method for crystal structure predic-tion,2012, Computer Physics Communications
 A general-purposemachine learning framework for predicting properties of inorganic materials,1977, npj ComputationalMaterials
 Crystal graph convolutional neural networks for an accurate andinterpretable prediction of material properties,2018, Physical review letters
 Learning neural generativedynamics for molecular conformation generation,2021, In International Conference on Learning Rep-resentations
 Crystalstructure prediction of materials with high symmetry using differential evolution,2021, arXiv preprintarXiv:2104
 High-throughput discovery of novel cubic crystal materials using deep generativeneural networks,2021, arXiv preprint arXiv:2102
