title,year,conference
 Solving efficiently the 0-1 multi-objective knapsack problem,2009, Computers & Operations Research
 Discrete representation of the non-dominated set for multi-objective optimization problems using kernels,2017, European Journal ofOperational Research
 Neural combinatorialoptimization with reinforcement learning,2017, In International Conference on Learning Representa-tions (ICLR) Workshops
 Machine learning for combinatorial optimiza-tion: a methodological tour d’horizon,2020, European Journal of Operational Research
 Learning a classification of mixed-integerquadratic programming problems,2018, In International Conference on the Integration of ConstraintProgramming
 Combinatorial optimization and reasoning with graph neural networks,2021, In Inter-national Joint Conferences on Artificial Intelligence (IJCAI)
 Combining reinforcement learning and constraint programming for combinatorial optimiza-tion,2021, In AAAI Conference on Artificial Intelligence (AAAI)
 Learning to perform local rewriting for combinatorial optimiza-tion,2019, In Advances in Neural Information Processing Systems (NeurIPS)
 Proper efficiency in nonconvex multicriteria programming,1983, Mathe-matics of Operations Research
 Learning combinatorialoptimization algorithms over graphs,2017, In Advances in Neural Information Processing Systems(NeurIPS)
 A fast and elitist mul-tiobjective genetic algorithm: Nsga-ii,2002, IEEE Transactions on Evolutionary Computation
 Learning heuristics for the tsp by policy gradient,2018, In International Conferenceon the Integration of Constraint Programming
 Learning to solve combinatorialoptimization problems on real-world graphs in linear time,2020, In IEEE International Conference onMachine Learning and Applications (ICMLA)
 Continual learning in recurrent neural networks,2021, In InternationalConference on Learning Representations (ICLR)
 A survey and annotated bibliography of multiobjectivecombinatorial optimization,2000, OR-Spektrum
 Hybrid metaheuristics for multi-objective combinatorialoptimization,2008, In Hybrid metaheuristics
 Learning permutations with sinkhorn policy gradient,2018, arXivpreprint arXiv:1805
 Generation of the exact pareto set in multi-objective travelingsalesman and set covering problems,2014, Applied Mathematics and Computation
 An improved dimension-sweep algo-rithm for the hypervolume indicator,2006, In IEEE Congress on Evolutionary Computation (CEC)
 Generalize a small pre-trained model to arbitrarilylarge tsp instances,2021, In AAAI Conference on Artificial Intelligence (AAAI)
 Exact combina-torial optimization with graph convolutional neural networks,2019, In Advances in Neural InformationProcessing Systems (NeurIPS)
 Bicriterion path problems,1980, In Multiple criteria decision making theory and applica-tion
 Approximation methods for multiobjective op-timization problems: A survey,2021, INFORMS Journal on Computing
 Graph neural networkguided local search for the traveling salesperson problem,2022, In International Conference on Learn-ing Representations (ICLR)
 Behavior of multiobjective evolutionary algo-rithms on many-objective knapsack problems,2014, IEEE Transactions on Evolutionary Computation
 Performance ofdecomposition-based many-objective algorithms strongly depends on pareto front shapes,2016, IEEETransactions on Evolutionary Computation
 Regular pareto front shape is not realistic,2019, In 2019 IEEECongress on Evolutionary Computation (CEC)
 Genetic local search for multi-objective combinatorial optimization,2002, EuropeanJournal of Operational Research
 Multiplicative interactions andwhere to find them,2020, In International Conference on Learning Representations (ICLR)
 An efficient graph convolutional networktechnique for the travelling salesman problem,2019, arXiv preprint arXiv:1906
 Multi-objective vehicle routing Prob-lems,2008, European Journal of Operational Research
 Erdos goes neural: an unsupervised learning frameworkfor combinatorial optimization on graphs,2020, In Advances in Neural Information Processing Systems(NeurIPS)
 Approximately dominating representatives,2005, In Inter-national Conference on Database Theory
 Deep policy dynamic pro-gramming for vehicle routing problems,2021, arXiv preprint arXiv:2102
 A genetic algorithm for a bi-objective capac-itated arc routing problem,2006, Computers & Operations Research
 Predicting tactical solutions to operational planning problems under imperfect in-formation,2018, arXiv preprint arXiv:1807
 Learning to delegate for large-scale vehicle routing,2021, InAdvances in Neural Information Processing Systems (NeurIPS)
 Combinatorial optimization with graph convolu-tional networks and guided tree search,2018, In Advances in Neural Information Processing Systems(NeurIPS)
 Evaluating curriculum learning strategiesin neural combinatorial optimization,2020, arXiv preprint arXiv:2011
 On learning and branching: a survey,2017, TOP
 Two-phase pareto local search for the biobjective travelingsalesman problem,2010, Journal of Heuristics
 Reinforcement learningfor combinatorial optimization: A survey,2021, Comput
 Nonlinear multiobjective optimization,2012, Springer Science & Business Media
 Learning the pareto front with hyper-networks,2021, In International Conference on Learning Representations (ICLR)
 Reinforcementlearning for solving the vehicle routing problem,2018, In Advances in Neural Information ProcessingSystems (NeurIPS)
 Revised note on learning algo-rithms for quadratic assignment with graph neural networks,2018, In IEEE Data Science Workshop(DSW)
 On the approximability of trade-offs and optimalaccess of web sources,2000, In IEEE Symposium on Foundations of Computer Science (FOCS)
 Learning to control fast-weight memories: an alternative to dynamic recurrentnetworks,1992, Neural Computation
 Rethinkingthe inception architecture for computer vision,2016, In IEEE/CVF Conference on Computer Vision andPattern Recognition (CVPR)
 Efficient recombination in the lin-kernighan-helsgaun traveling salesman heuristic,2018, In International Conference on Parallel Problem Solvingfrom Nature (PPSN)
 A survey of multi-objective evolutionary algorithms based on decomposition,2016, IEEE Transactions on EvolutionaryComputation
 Efficiently computing succinct trade-off curves,2005, The-oretical Computer Science
 Attention is all you need,2017, In Advances in Neural Infor-mation Processing Systems (NeurIPS)
 Neural algorithmic reasoning,2021, Patterns
 Learningcombinatorial optimization on graphs: A survey with applications to networking,2020, IEEE Access
 Pointer networks,2015, In Advances in NeuralInformation Processing Systems (NeurIPS)
 Continuallearning with hypernetworks,2020, In International Conference on Learning Representations (ICLR)
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
 Learning improvement heuris-tics for solving routing problems,2021, IEEE Transactions on Neural Networks and Learning Systems
 NeuroLKH: Combining deep learning modelwith lin-kernighan-helsgaun heuristic for solving the traveling salesman problem,2021, In Advances inNeural Information Processing Systems (NeurIPS)
 Random hypervolume scalarizations for provable multi-objective black box optimization,2020, In International Conference on Machine Learning (ICML)
 Meta-learning-based deep reinforcement learning formultiobjective optimization problems,2021, arXiv preprint arXiv:2105
 Performance assessment of multiobjective optimizers: An analysis and review,2003, IEEE Trans-actions on Evolutionary Computation
 The hypervolume indicator revisited: On thedesign of pareto-compliant indicators via weighted integration,2007, In International Conference onEvolutionary Multi-Criterion Optimization (EMO)
