title,year,conference
 Learning what to defer for maximum independentsets,2020, In Proceedings of the 37th International Conference on Machine Learning (ICML)
 Statistical mechanics of complex networks,2002, Reviews ofModern Physics
 Learning to branch,2018, InProceedings of the 35th International Conference on Machine Learning (ICML)
 A hybrid genetic algorithm for the capacitated vehicle routingproblem,2003, In Proceedings of the Genetic and Evolutionary Computation Conference (GECCO)2003
 Efficiently generating geometric inhomogeneous and hyperbolic randomgraphs,2019, In Proceedings of the 27th Annual European Symposium on Algorithms (ESA)
 Evolutionary minimization of traffic congestion,2021, In Proceedings of the Genetic andEvolutionary Computation Conference (GECCO)
 The generalized independent set problem:Polyhedral analysis and solution approaches,2017, European Journal of Operational Research
 New instances for maximum weight independent set from a vehicle routingapplication,2021, Operations Research Forum
 On the evolution of random graphs,1960, Publications ofthe MathematicalInstitute of the Hungarian Academy of Sciences
 Sustainable supply chainnetwork design: An optimization-oriented review,2015, Omega
 A greedy randomized adaptive searchprocedure for maximum independent set,1994, Operations Research
 Citeseer: An automatic citation indexingsystem,1998, In Proceedings of the 3rd Conference on Digital Libraries (DL)
 Multiple choice learning: Learningto produce multiple structured outputs,2012, In Advances in Neural Information Processing Systems(NeurIPS)
 Inductive representation learning on largegraphs,2017, In Advances in Neural Information Processing Systems (NeurIPS)
 Scalable kernelization for maximum independentsets,2019, ACM Journal of Experimental Algorithmics
 Targeted Branching for the MaximumIndependent Set Problem,2021, In Proceedings of the 19th International Symposium on ExperimentalAlgorithms (SEA)
 Growing scale-free networks with tunable clustering,2002, PhysicalReview E
 Satlib: An online resource for research on sat,2000, In SAT 2000
 Algorithms for the generalized independentset problem based on a quadratic optimization approach,2019, Optimization Letters
 Why most published research findings are false,2005, PLoS Medicine
 The power of pivoting for exact clique counting,2020, In Proceedingsof the 13th International Conference on Web Search and Data Mining (WSDM)
 Learningtsp requires rethinking generalization,2021, In Proceedings of the 27th International Conference onPrinciples and Practice of Constraint Programming (CP)
 Reducibility among combinatorial problems,1972, In Complexity of Computer Compu-tations
 Learning combinatorialoptimization algorithms over graphs,2017, In Advances in Neural Information Processing Systems(NeurIPS)
 Adam: A method for stochastic optimization,2015, In Proceedings ofthe 3rd International Conference on Learning Representations (ICLR)
 Edge weightprediction in weighted signed networks,2016, In Proceedings of the 16th IEEE International Conferenceon Data Mining (ICDM)
 Findingnear-optimal independent sets at scale,2017, Journal of Heuristics
 Exactlysolving the maximum weight independent set problem on large real-world graphs,2019, In Proceedingsof the 21st Symposium on Algorithm Engineering and Experiments (ALENEX)
 Learning to discover social circles in ego networks,2012, In Advancesin Neural Information Processing Systems (NeurIPS)
 Community structurein large networks: Natural cluster sizes and the absence of large well-defined clusters,2009, InternetMathematics
 Signed networks in social media,2010, InProceedings of the 28th International Conference on Human Factors in Computing Systems (CHI)
 Combinatorial optimization with graph convolutionalnetworks and guided tree search,2018, In Advances in Neural Information Processing Systems (NeurIPS)
 Warmstarting of model-based algorithm configuration,2018, InProceedings of the 32nd Conference on Artificial Intelligence (AAAI)
 Automating theconstruction of internet portals with machine learning,2000, Information Retrieval
 A problem of maximum consistent subsets,1960, IBM ResearchReport RC-240
 Solving mixed integer programs using neural networks,2021, arXiv preprint2012
 A branch and bound algorithm for the maximum cliqueproblem,1992, Computers and Operations Research
 Mixed integer programming versus evolutionary computation for optimizing a hardreal-world staff assignment problem,2019, In Proceedings of the 29th International Conference onAutomated Planning and Scheduling (ICAPS)
 State-of-the art review¡ªevolutionary algorithms for vehicle routing,2009, INFORMSJournal on Computing
 The network data repository with interactive graph analyticsand visualization,2015, In AAAI
 Proximal policyoptimization algorithms,2017, arXiv preprint 1707
 A simpleand faster branch-and-bound algorithm for finding a maximum clique,2010, In Proceedings of theInternational Workshop on Algorithms and Computation (WALCOM)
 Collective dynamics of ¡®small-world¡¯ networks,1998, Nature
 Exploiting social network struc-ture for person-to-person sentiment analysis,2014, Transactions of the Association for ComputationalLinguistics
 Exact algorithms for maximum independent set,2017, Informationand Computation
 How neural networks extrapolate: From feedforward to graph neural networks,2021, InProceedings of the 9th International Conference on Learning Representations (ICLR)
 Deep graph kernels,2015, In Proceedings of the 21th ACMInternational Conference on Knowledge Discovery and Data Mining (KDD)
