title,year,conference
 AdaBins: Depth estimation usingadaptive bins,2021, In 2021 IEEE/CVF Conference on Computer Vision and Pattern Recognition(CVPR)
 OpenAI Gym,2016, ArXiv
 Structure-aware residual pyramid network formonocular depth estimation,2019, In Proceedings of the Twenty-Eighth International Joint Conferenceon Artificial Intelligence
 Deep rein-forcement learning in a handful of trials using probabilistic dynamics models,2018, InS
 Implicit quantile networks fordistributional reinforcement learning,2018, In Jennifer Dy and Andreas Krause (eds
 Reliable training and estimation ofvariance networks,2019, In H
 Dropout as a Bayesian approximation: Representing modeluncertainty in deep learning,2016, In Maria Florina Balcan and Kilian Q
 Estimating and evaluating regression predictive uncertaintyin deep object detectors,2021, In International Conference on Learning Representations (ICLR)
 Probabilistic backpropagation for scalablelearning of Bayesian neural networks,2015, In Francis Bach and David Blei (eds
 What uncertainties do we need in Bayesian deep learning for computervision? In I,2017, Guyon
 Adam: A method for stochastic optimization,2015, In InternationalConference on Learning Representations (ICLR)
 Auto-encoding variational Bayes,2014, In International Conferenceon Learning Representations (ICLR)
 Simple and scalable predictiveuncertainty estimation using deep ensembles,2017, In I
 From big to small: Multi-scalelocal planar guidance for monocular depth estimation,2019, ArXiv
 Estimating the mean and variance of the target probability dis-tribution,1994, In Proceedings of 1994 IEEE International Conference on Neural Networks (ICNN’94)
 Deep explorationvia bootstrapped DQN,2016, In D
 Extracting strongpolicies for robotics tasks from zero-order trajectory optimizers,2021, In International Conference onLearning Representations (ICLR)
 Multi-goal reinforcement learning: Challenging robotics environments and request forresearch,2018, ArXiv
 Indoor segmentation and supportinference from RGBD images,2012, In Andrew Fitzgibbon
 Variational variance: Simple and reliable predictive varianceparameterization,2020, ArXiv
 Student-tvariational autoencoder for robust density estimation,2018, In Proceedings of the Twenty-SeventhInternational Joint Conference on Artificial Intelligence
 Risk-averse zero-order trajec-tory optimization,2021, In Aleksandra Faust
 MOPO: Model-based offline policy optimization,2020, InH
