title,year,conference
 Hindsightexperience replay,2017, In I
 Finite-time analysis of the multiarmedbandit problem,0885, Mach
 A survey of monte carlo tree searchmethods,2012, IEEE Transactions on Computational Intelligence and AI in Games
 Multitask learning,0885, Mach
 Demonstration of a small programmable quantum computerwith atomic qubits,2016, Nature
 Floyd-warshallreinforcement learning learning from past experiences to reach new goals,2018, CoRR
 Fuego-an open-source frameworkfor board games and go engine based on monte carlo tree search,2010, IEEE Transactions onComputational Intelligence and AI in Games
 Model-agnostic meta-learning for fastadaptation of deep networks,2017, In Doina Precup and Yee Whye Teh
 Learning actionable representations withgoal-conditioned policies,2018, CoRR
 Theoretical and empirical analysis of reward shapingin reinforcement learning,2009, In 2009 International Conference on Machine Learning andApplications
 Monte-carlo tree search in ms,2011, pac-man
 Sub-goal trees - a frameworkfor goal-based reinforcement learning,2020, CoRR
 Transport quantum logicgates for trapped ions,2007, Physical Review A
 Experimental comparisonof two quantum computing architectures,2017, Proceedings of the National Academy of Sciences
 Basic circuit compilation techniques for an ion-trap quantum machine,2017, NewJournal of Physics
 Solving therubik’s cube with approximate policy iteration,2019, In International Conference on LearningRepresentations
 Quantum com-piling by deep reinforcement learning,2021, Communications Physics
 A simple formula for the average gate fidelity of a quantum dynamicaloperation,2002, Physics Letters A
 Divide-and-conquer monte carlo tree search for goal-directed planning,2020, CoRR
 Learning to push by grasping: Using multiple tasksfor effective learning,2016, CoRR
 Multi-armed bandits with episode context,1573, Annals of Mathematicsand Artificial Intelligence
 Directdialling of haar random unitary matrices,2017, New Journal of Physics
 Universal value functionapproximators,2015, In Francis Bach and David Blei
 Evolutionary principles in self-referential learning,1987, on learning nowto learn: The meta-meta-meta
 Optimal ordered problem solver,2002, CoRR
 Mastering chess and shogi by self-playwith a general reinforcement learning algorithm,2017, CoRR
 Mastering the game of go without human knowledge,1476, Nature
 Reinforcement learning: An introduction,1998, MITpress
 Mujoco: A physics engine for model-basedcontrol,2012, In 2012 IEEE/RSJ International Conference on Intelligent Robots and Systems
