title,year,conference
 Deep learning of representations for unsupervised and transfer learning,2012, In ICMLworkshop on unsupervised and transfer learning
 Adaptive universal generalized pagerankgraph neural network,2021, In ICLR
 Optimal transport for domainadaptation,2016, TPAMI
 On positional and structural node features for graphneural networks on non-attributed graphs,2021, In KDD-DLG
 Sinkhorn distances: Lightspeed computation of optimal transport,2013, NeurIPS
 Learning structural node embed-dings via diffusion wavelets,2018, In SIGKDD
 A point set generation network for 3d objectreconstruction from a single image,2017, In CVPR
 Neuralmessage passing for quantum chemistry,2017, In ICML
 node2vec: Scalable feature learning for networks,2016, In SIGKDD
 Improvedtraining of wasserstein gans,2017, In NeurIPS
 Inductive representation learning on large graphs,2017, InNeurlPS
 Representation learning on graphs: Methods andapplications,2017, IEEE Data Engineering Bulletin
 Contrastive multi-view representation learning ongraphs,2020, In ICML
 Rolx: structural role extraction & mining in largegraphs,2012, In SIGKDD
 Reducing the dimensionality of data with neuralnetworks,2006, Science
 A shortest augmenting path algorithm for dense and sparse linearassignment problems,1987, Computing
 Auto-encoding variational bayess,2014, In ICLR
 Variational graph auto-encoders,2016, NeurIPS Bayesian Deep LearningWorkshop
 Predict then propagate: Graphneural networks meet personalized pagerank,2019, In ICLR
 Sliced wasserstein auto-encoders,2018, In ICLR
 Non-local graph neural networks,2020, arXiv preprintarXiv:2005
 A universal approximation theorem of deep neural networks forexpressing probability distributions,2020, NeurIPS
 Graph attention networks withpositional embeddings,2021, In PAKDD (1)
 Adversarially regularized graph autoencoder forgraph embedding,2018, In IJCAI
 Sinkhorn autoencoders,2020, In UAI
 Geom-gcn: Geometricgraph convolutional networks,2020, ICLR
 Deepwalk: Online learning of social representa-tions,2014, In SIGKDD
 Computational optimal transport: With applications to datascience,2019, Foundations and Trends® in Machine Learning
 Unsupervised representation learning with deepconvolutional generative adversarial networks,2016, In ICLR
 struc2vec: Learning noderepresentations from structural identity,2017, In SIGKDD
 Multi-scale attributed node embedding,2021, Journalof Complex Networks
 Effective decoding in graph auto-encoder using triadicclosure,2020, In AAAI
 Infograph: Unsupervised and semi-supervised graph-level representation learning via mutual information maximization,2020, In ICLR
 Adversarial graph augmentation to improvegraph contrastive learning,2021, Advances in Neural Information Processing Systems
 Social influence analysis in large-scale networks,2009, InSIGKDD
 On mutualinformation maximization for representation learning,2020, In ICLR
 Graph attention networks,2018, In ICLR
 Deep graph infomax,2018, In ICLR
 Simplify-ing graph ConvolUtional networks,2019, In ICML
 Self-sUpervised learning of graph neUralnetworks: A Unified review,2021, arXiv preprint arXiv:2102
 SCalable gromov-wasserstein learning for graphpartitioning and matChing,2019, NeurIPS
 Gromov-wasserstein learningfor graph matChing and node embedding,2019, In ICML
 Conditional strUCtUre generationthroUgh graph variational generative adversarial nets,2019, In NeurIPS
 SeCUre deep graph generationwith link differential privaCy,2021, In IJCAI
 GraphContrastive learning with aUgmentations,2020, NeurIPS
 Transfer learning ofgraph neUral networks with ego-graph information maximization,2021, In NeurIPS
