title,year,conference
 Cascade r-cnn: Delving into high quality object detection,2018, InProceedings of the IEEE conference on computer vision and pattern recognition
 Muffnet: Multi-layer featurefederation for mobile deep learning,2019, In Proceedings of the IEEE/CVF International Conferenceon Computer Vision Workshops
 R-fcn: Object detection via region-based fully convo-lutional networks,2016, In Advances in neural information processing systems
 Deformableconvolutional networks,2017, In Proceedings of the IEEE international conference on computer vision
 Ota: Optimal transport assignmentfor object detection,2021, In Proceedings of the IEEE/CVF Conference on Computer Vision and PatternRecognition
 Nas-fpn: Learning scalable feature pyramid architec-ture for object detection,2019, In Proceedings of the IEEE/CVF Conference on Computer Vision andPattern Recognition
 Mask r-cnn,2017, In Proceedings OftheIEEE international conference on computer vision
 Rethinking imagenet pre-training,2019, In Proceedings ofthe IEEE/CVF International Conference on Computer Vision
 Densely connectedconvolutional networks,2017, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Generalized focal loss v2:Learning reliable localization quality estimation for dense object detection,2021, In Proceedings of theIEEE/CVF Conference on Computer Vision and Pattern Recognition
 Microsoft coco: Common objects in context,2014, In Europeanconference on computer vision
 Path aggregation network for instancesegmentation,2018, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Ssd: Single shot multibox detector,2016, In European conference on computervision
 Libra r-cnn:Towards balanced learning for object detection,2019, In Proceedings of the IEEE/CVF Conference onComputer Vision and Pattern Recognition
 Faster r-cnn: Towards real-time objectdetection with region proposal networks,2015, Advances in neural information processing systems
 Frame-recurrent video super-resolution,2018, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Real-time single image and video super-resolution using an efficientsub-pixel convolutional neural network,2016, In Proceedings of the IEEE conference on computervision and pattern recognition
 An analysis of scale invariance in object detection snip,2018, In Pro-ceedings of the IEEE conference on computer vision and pattern recognition
 Sniper: Efficient multi-scale training,2018, arXivpreprint arXiv:1805
 Deep high-resolution representation learning forhuman pose estimation,2019, In Proceedings of the IEEE/CVF Conference on Computer Vision andPattern Recognition
 Revisiting efficient object detectionbackbones from zero-shot neural architecture search,2021, arXiv preprint arXiv:2111
 Learning to rank proposals for objectdetection,2019, In ICCV
 Aggregated residual trans-formations for deep neural networks,2017, In Proceedings of the IEEE conference on computer visionand pattern recognition
 Context encoding for semantic segmentation,2018, In Proceedings of the IEEE confer-ence on Computer Vision and Pattern Recognition
 Bridging the gap betweenanchor-based and anchor-free detection via adaptive training sample selection,2020, In Proceedings ofthe IEEE/CVF conference on computer vision and pattern recognition
 Freeanchor: Learning tomatch anchors for visual object detection,2019, arXiv preprint arXiv:1909
 Feature selective anchor-free module for single-shotobject detection,2019, In Proceedings of the IEEE/CVF Conference on Computer Vision and PatternRecognition
