title,year,conference
 Holist: An envi-ronment for machine learning of higher order logic theorem proving,2019, In International Conferenceon Machine Learning
 Learning toreason in large theories without imitation,2019, arXiv preprint arXiv:1905
 Language models are few-shotlearners,2020, In H
 Lean perfectoid spaces,2019, https://leanprover- community
 Imagenet: A large-scale hi-erarchical image database,2009, In 2009 IEEE conference on computer vision and pattern recognition
 Proof artifactco-training for theorem proving with language models,2021, arXiv preprint arXiv:2102
 Proof ground,2019, https://www21
 Measuring mathematical problem solving with the math dataset,2021, arXivpreprint arXiv:2103
 The lean mathematical library,2020, In Jasmin Blanchette and Catalin Hritcu(eds
 Graph represen-tations for higher-order logic and theorem proving,2020, In Proceedings of the AAAI Conference onArtificial Intelligence
 The LAMBADA dataset:Word prediction requiring a broad discourse context,1144, In Proceedings of the 54th Annual Meetingof the Association for Computational Linguistics
 Analysing mathematicalreasoning abilities of neural models,2019, In 7th International Conference on Learning Represen-tations
 Liquid tensor experiment,2020, https://xenaproject
 Imogrand challenge,2019, https://imo-grand-challenge
 The CADE ATP System Competition - CASC,2016, AI Magazine
 The TPTP Problem Library and Associated Infrastructure,2017, From CNF to TH0
 Naturalproofs: Mathematical theorem proving in natural language,2021, arXiv preprintarXiv:2104
 Holophrasm: a neural automated theorem prover for higher-order logic,2016, CoRR
 Formalizing 100 theorems,2008, https://www
 INT: an inequality benchmarkfor evaluating generalization in theorem proving,2021, In 9th International Conference on LearningRepresentations
 Learning to prove theorems via interacting with proof assistants,2019, InInternational Conference on Machine Learning
