title,year,conference
 Learning imbalanceddatasets with label-distribution-aware margin loss,2019, In Advances in Neural Information ProcessingSystems 32: Annual Conference on Neural Information Processing Systems 2019
 SMOTE:synthetic minority over-sampling techniqUe,2002, J
 FeatUre space aUgmentation for long-taileddata,1237, In Computer Vision - ECCV 2020 - 16th European Conference
 Class-balanced loss basedon effective number of samples,2019, In IEEE Conference on Computer Vision and Pattern Recog-nition
 Inductive representation learning on largegraphs,2017, In Advances in Neural Information Processing Systems 30: Annual Conference on NeuralInformation Processing Systems 2017
 Dis-entangling label distribution for long-tailed visual recognition,2021, In IEEE Conference on ComputerVision and Pattern Recognition
 Label propagation for deep semi-supervised learning,2019, In Proceedings of the IEEE/CVF Conference on Computer Vision and PatternRecognition
 Decoupling representation and classifier for long-tailed recognition,2020, In 8th Interna-tional Conference on Learning Representations
 M2m: Imbalanced classification via major-to-minor translation,2020, In 2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition
 M2m: Imbalanced classification via major-to-minor translation,2020, In Proceedings of the IEEE/CVF Conference on Computer Vision and PatternRecognition
 Adam: A method for stochastic optimization,2015, In 3rd Interna-tional Conference on Learning Representations
 Semi-supervised classification with graph convolutional net-works,2017, In 5th International Conference on Learning Representations
 MESA: boost ensembleimbalanced learning with meta-sampler,2020, In Advances in Neural Information Processing Systems33: Annual Conference on Neural Information Processing Systems 2020
 Long-tail learning via logit adjustment,2021, In 9th International Conference onLearning Representations
 When recommendationgoes wrong: Anomalous link discovery in recommendation networks,2016, In Proceedings of the22nd ACM SIGKDD International Conference on Knowledge Discovery and Data Mining
 Imgagn: Imbalanced networkembedding via generative adversarial graph networks,2021, In KDD ¡¯21: The 27th ACM SIGKDDConference on Knowledge Discovery and Data Mining
 AI Mag,2008,
 Pitfallsof graph neural network evaluation,2018, CoRR
 Multi-class imbalanced graPhconVolutional network learning,2020, In Proceedings of the Twenty-Ninth International Joint Confer-ence on Artificial Intelligence (IJCAI-20)
 Learning imPortant features throughProPagating actiVation differences,2017, In International Conference on Machine Learning
 DeeP inside conVolutional networks: Vi-sualising image classification models and saliency maPs,2013, arXiv preprint arXiv:1312
 Equalization loss for long-tailed object recognition,2020, In 2020 IEEE/CVF Conference onComputer Vision and Pattern Recognition
 Posterior re-calibration for imbalanced datasets,2020, In Hugo Larochelle
 A survey on semi-supervised learning,2020, Machine Learn-ing
 Graph attention networks,2018, In 6th International Conference on Learning Representations
 Extending LINE for network embeddingwith completely imbalanced labels,2020, Int
 Revisiting semi-sUpervised learningwith graph embeddings,2016, In Proceedings of the 33nd International Conference on Machine Learn-ing
 Graph convolUtional neUral networks for web-scale recommender systems,2018, In Pro-ceedings of the 24th ACM SIGKDD International Conference on Knowledge Discovery & DataMining
 Graphsmote: Imbalanced node classification ongraphs with graph neUral networks,2021, In WSDM ¡¯21
 BBN: bilateral-branch network withcUmUlative learning for long-tailed visUal recognition,2020, In 2020 IEEE/CVF Conference on Com-puter Vision and Pattern Recognition
 SPARC: self-paced network representationfor few-shot rare category characterization,2018, In Proceedings of the 24th ACM SIGKDD Interna-tional Conference on Knowledge Discovery & Data Mining
