title,year,conference
 Low-complexity single-image super-resolution based on nonnegative neighbor embedding,2012, In BMVC
 Multi-objective reinforced evolution in mobile neuralarchitecture search,2019, arXiv preprint arXiv:1901
 Second-order attention network for singleimage super-resolution,2019, In CVPR
 Learning a deep convolutional network forimage super-resolution,2014, In ECCV
 Accelerating the super-resolution convolutional neuralnetwork,2016, In ECCV
 Neural architecture search: A survey,2019, JMLR
 EIE: efficient inference engine on compressed deep neural network,2016, ACM SigarchComputer Architecture News
 Learning both weights and connections for efficientneural network,2015, In NeurIPS
 Deep back-projection networks for super-resolution,2018, In CVPR
 Second order derivatives for network pruning: Optimal brain surgeon,1993, In NeurIPS
 Deep residual learning for image recognition,2016, InCVPR
 Fakd: Feature-affinity based knowledge distillationfor efficient image super-resolution,2020, In ICIP
 Distilling the knowledge in a neural network,2014, In NeurIPSWorkshop
 Single image super-resolution from transformed self-exemplars,2015, In CVPR
 Lightweight image super-resolution with informationmulti-distillation network,2019, In ACM MM
 Accurate image super-resolution using very deep convolu-tional networks,2016, In CVPR
 Deeply-recursive convolutional network for image super-resolution,2016, In CVPR
 Adam: A method for stochastic optimization,2014, In ICLR
 Deep laplacian pyramid networks forfast and accurate super-resolution,2017, In CVPR
 Optimal brain damage,1990, In NeurIPS
 Learning with privileged information forefficient image super-resolution,2020, In ECCV
 Feedback network for imagesuper-resolution,2019, In CVPR
 Enhanced deep residual networksfor single image super-resolution,2017, In CVPRW
 Residual feature aggregation network forimage super-resolution,2020, In CVPR
 Latticenet: Towards lightweightimage super-resolution with lattice block,2020, In ECCV
 A database of human segmented naturalimages and its application to evaluating segmentation algorithms and measuring ecological statistics,2001, InICCV
 Sketch-based manga retrieval using manga109 dataset,2017, Multimedia Tools and Applications
 Image super-resolution with cross-scale non-local attention and exhaustive self-exemplars mining,2020, In CVPR
 Importance estimation for neuralnetwork pruning,2019, In CVPR
 Single image super-resolution via a holistic attention network,2020, In ECCV
 Automatic differentiation in pytorch,2017, 2017
 Pruning algorithms - a survey,2016, IEEE Transactions on Neural Networks
 Efficient processing of deep neural networks: Atutorial and survey,2017, Proceedings of the IEEE
 Image super-resolution via deep recursive residual network,2017, In CVPR
 Memnet: A persistent memory network for imagerestoration,2017, In ICCV
 Eigendamage: Structured pruning in thekronecker-factored eigenbasis,2019, In ICML
 Structured pruning for efficientconvolutional neural networks via incremental regularization,2019, IEEE Journal of Selected Topics in SignalProcessing
 Neural pruning via growing regularization,2021, In ICLR
 Image quality assessment: from errorvisibility to structural similarity,2004, TIP
 Learning structured sparsity in deep neuralnetworks,2016, In NeurIPS
 On single image scale-up using sparse-representations,2010, InProc
 Learning a single convolutional super-resolution network formultiple degradations,2018, In CVPR
 Image super-resolution usingvery deep residual channel attention networks,2018, In ECCV
 Residual dense network for image super-resolution,2018, In CVPR
 Residual non-local attention networks for imagerestoration,2019, In ICLR
 Residual dense network for image restora-tion,2020, TPAMI
 Aligned structured sparsity learning for efficient imagesuper-resolution,2021, NeurIPS
 Cross-scale internal graph neuralnetwork for image super-resolution,2020, In NeurIPS
 Neural architecture search with reinforcement learning,2017, In ICLR
