title,year,conference
 Pre-dicting solutions of large-scale optimization problems via machine learning: A case study inblood supply chain management,2020, Computers & Operations Research
 Two-phase stochastic program for transit network design under demanduncertainty,2016, Transportation Research Part B: Methodological
 Alearning-based algorithm to quickly compute good primal solutions for stochastic integer pro-grams,2020, In International Conference on Integration of Constraint Programming
 Risk neutral and riskaverse approaches to multistage renewable investment planning under uncertainty,2016, EuropeanJournal of Operational Research
 A two-stage stochastic programming model forinventory management in the blood supply chain,2017, International Journal of Production Economics
 Problem-driven scenario generation: ananalytical approach for stochastic programs with tail risk measure,2019, Mathematical Programming
 Shot-vae:Semi-supervised deep generative models with label-aware elbo approximations,2021, In Proceedingsof the 35th Conference on Artificial Intelligence (AAAI)
 Exact Com-binatorial optimization with graph convolutional neural networks,2019, In Proceedings of the 33rdConference on Neural Information Processing Systems (NIPS)
 Automatic chemical design using a data-driven contin-uous representation of molecules,2018, ACS central science
 Optimal scenario generation and reduction in stochastic pro-gramming ,2017,Humboldt-Universitat ZU Berlin
 Problem-based optimal scenario generation and reduction instochastic programming,2018, Mathematical Programming
 Discrepancy distances and scenario reduc-tion in two-stage stochastic mixed-integer programming,2008, Journal of Industrial & ManagementOptimization
 Learning a latent search space for routingproblems using variational autoencoders,2020, In the 8th International Conference on Learning Rep-resentations (ICLR)
 A heuristic for moment-matching scenariogeneration,2003, Computational optimization and applications
 Ibm ilog cplex 12,2017,10 user manual ibm crop
 Learning sampling distributions for robot motionplanning,2018, In Proceedings of the International Conference on Robotics and Automation (ICRA)
 Shortest path problem with arc failure scenarios,2017, EUROJournal on Transportation and Logistics
 A bi-objective stochastic programming model forthe household waste collection and transportation problem: case of the city of sousse,2019, OperationalResearch
 Deep reinforcement learning approach to solve dynamic vehiclerouting problem with stochastic customers,2020, In Proceedings of the 30th International Conferenceon Automated Planning and Scheduling (ICAPS)
 An efficient graph convolutional networktechnique for the travelling salesman problem,2019, In INFORMS Annual Meeting
 On the scenario-tree optimal-value errorfor stochastic programming problems,2020, Mathematics of Operations Research
 Problem-driven scenario clustering instochastic optimization,2021, arXiv preprint arXiv:2106
 Adam: A method for stochastic optimization,2015, In the 3rdInternational Conference on Learning Representations (ICLR)
 Auto-encoding variational bayes,2014, In the 2nd InternationalConference on Learning Representations (ICLR)
 Semi-supervisedlearning with deep generative models,2014, In the 28th Conference on Advances in Neural InformationProcessing Systems (NIPS)
 Semi-supervised classification with graph convolutional net-works,2017, In the 5th International Conference on Learning Representations (ICLR)
 About the complexity of two-stage stochastic ips,2021, Mathematical Programming
 The sample average approxima-tion method for stochastic discrete optimization,2002, SIAM Journal on Optimization
 Predicting solution summaries to integer linear programs under imperfect informationwith machine learning,2018, arXiv preprint arXiv:1807
 A fast graph neural network-based method for winner determination in multi-unit combina-torial auctions,2020, IEEE Transactions on Cloud Computing
 Learning fast optimizers for contextualstochastic integer programs,2018, In Proceedings of the 34th Conference on Uncertainty in ArtificialIntelligence (UAI)
 Reinforcementlearning for solving the vehicle routing problem,2018, In the 32nd Conference on Neural InformationProcessing Systems (NIPS)
 A simple and fast algorithm for k-medoids clustering,2009, Expertsystems with applications
 Accelerating thebenders decomposition method: Application to stochastic network design problems,2018, SIAM Jour-nal on Optimization
 Scenario reduc-tion revisited: Fundamental limits and guarantees,2018, Mathematical Programming
 Learning structured output representation usingdeep conditional generative models,2015, the 29th Conference on Advances in Neural InformationProcessing Systems (NIPS)
 Applications of stochastic programming,2005, SIAM
 Learning large neighborhood search policyfor integer programming,2021, Advances in Neural Information Processing Systems
 Learning to dispatchfor job shop scheduling via deep reinforcement learning,2020, In the 34th Conference on Advances inNeural Information Processing Systems (NIPS)
