title,year,conference
 Bringing light into the dark: A large-scale evaluation of knowledge graph embedding models under a unified framework,2020, CoRR
 Complex query answeringwith neural link predictors,2021, In International Conference on Learning Representations
 Interpretable and faircomparison of link prediction or entity alignment methods with adjusted mean rank,2020, CoRR
 In Christopher J,2013, C
 RDF schema 1,2014,1
 Toward an architecture for never-ending language learning,2010, In Maria Fox and DavidPoole (eds
 Message passing query embedding,2020, In ICML Workshop- Graph Representation Learning and Beyond
 In-troducing wikidata to the linked data web,2014, In Peter Mika
 Evaluationof metadata representations in RDF stores,2019, Semantic Web
 Mes-sage passing for hyper-relational knowledge graphs,2020, In Bonnie Webber
 Neuinfer: Knowl-edge inference on n-ary facts,2020, In Proceedings of the 58th Annual Meeting of the Association forComputational Linguistics
 Embeddinglogical queries on knowledge graphs,2018, In Samy Bengio
 Answering complex queries in knowledgegraphs with bidirectional sequence encoders,2020, CoRR
 Beta embeddings for multi-hop logical reasoning in knowledgegraphs,2020, In Hugo Larochelle
 Query2box: Reasoning over knowledge graphs invector space using box embeddings,2020, In 8th International Conference on Learning Represen-tations
 Beyond triplets: hyper-relational knowl-edge graph embedding for link prediction,2020, In Proceedings of The Web Conference 2020
 Modeling relational data with graph convolutional networks,2018, In European semantic webconference
 Observed versus latent features for knowledge base and textinference,2015, In Proceedings of the 3rd Workshop on Continuous Vector Space Models and theirCompositionality
 Composition-based multi-relational graph convolutional networks,2020, In 8th International Conference on Learning Represen-tations
 Attention is all you need,2017, In Isabelle Guyon
 Graph attention networks,2018, In International Conference on Learning Representations
 Wikidata: a free collaborative knowledgebase,2014, Communi-cations of the ACM
 Deep sets,2017, In I
