title,year,conference
 Data generation as sequential decision making,2015, In Advances in NeuralInformation Processing Systems
 Learning to generate samples from noise through infusiontraining,2017, In International Conference on Learning Representations
 A universal marginalizer for amortized inference in generativemodels,2017, arXiv preprint arXiv:1711
 Made: Masked autoencoder for distri-bution estimation,2015, In Francis Bach and David Blei (eds
 Generative adversarial nets,2014, In Advances in neural information processingsystems
 Variational walkback:Learning a transition operator as a stochastic recurrent net,2017, In Advances in Neural Information ProcessingSystems
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Auto-encoding variational bayes,2013, CoRR
 Human-level concept learning throughprobabilistic program induction,2015, Science
 Generative face completion,2017, In The IEEE Conferenceon Computer Vision and Pattern Recognition (CVPR)
 Deep learning face attributes in the wild,2015, InProceedings of International Conference on Computer Vision (ICCV)
 Conditional generative adversarial nets,2014, CoRR
 Context encoders:Feature learning by inpainting,2016, In Computer Vision and Pattern Recognition (CVPR)
 Stochastic backpropagation and approxi-mate inference in deep generative models,2014, In International Conference on Machine Learning
 Deep unsupervised learningusing nonequilibrium thermodynamics,2015, In Francis Bach and David Blei (eds
 Learning strUctUred oUtpUt representation Using deep condi-tional generative models,2015, In C
 Ladder varia-tional aUtoencoders,2016, In Advances in neural information processing systems
 Missforest - non-parametric missing value imputation for mixed-type data,2011, Bioinformatics
 High-resolution image inpainting using multi-scale neural patch synthesis,2017, In 2017 IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Semantic imageinpainting with perceptual and contextual losses,2016, CoRR
 Semantic image inpainting with deep generative models,2017, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 GAIN: Missing data imputation using generativeadversarial nets,2018, In Jennifer Dy and Andreas Krause (eds
57 ± 0,2018,08	0
