title,year,conference
 Deep scattering spectrum,2014, IEEE Trans
 A Gromov-Hausdorffframework with diffusion geometry for topologically-robust non-rigid shape matching,2010, Int
 Geometric deep learning:Going beyond euclidean data,2017, IEEE Signal Process
 Spectral networks and deep locally connectednetworks on graphs,2014, arXiv:1312
 Diffusion wavelets,2006, APPL Comput Harmonic Anal
 Convolutional neural networks on graphs withfast localized spectral filtering,2016, In Annu
 Neural Inform,2017, Process
 Convolutional neural network architectures forsignals supported on graphs,2019, IEEE Trans
 Neural message passing forquantum chemistry,2017, In 34th Int
 Characterizing implicit bias in terms of optimizationgeometry,2018, In 35th Int
 Matrix completion via graph signal processing,2018, In 43rdIEEE Int
 Social and Economic Networks,2008, Princeton University Press
 Semi-supervised classification with graph convolutional networks,2017, In5th Int
 Surface networks,2017, arXiv:1705
 Convolutional networks and applications in vision,2010, In2010 IEEE Int
 Deep learning,2015, Nature
 Group invariant scattering,2012, Communications on Pure and APPlied Mathematics
 Neural Inform,2012, Process
 Authorship attribution through function word adjacencynetworks,2015, IEEE Trans
 On the margin theory of feedforward neural net-works,2018, arXiv:1810
 A mathematical theory of deep convolutional neural networks forfeature extraction,2018, IEEE Trans
 Graph convolutional neural networks via scattering,2018, arXiv:1804
