title,year,conference
 Do gans actually learn the distribution? an empirical study,2017, CoRR
 Generalized accept-reject samplingschemes,2004, In A Festschriftfor Herman Rubin
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Image-to-image translation withconditional adversarial networks,2017, arXiv preprint
 Photo-realisticsingle image super-resolution using a generative adversarial network,2017, In CVPR
 Mmd gan:Towards deeper understanding of moment matching network,2017, In Advances in Neural InformationProcessing Systems
 Geometric gan,2017, arXiv preprint arXiv:1705
 Leastsquares generative adversarial networks,2017, In Computer Vision (ICCV)
 Spectral normalization forgenerative adversarial networks,2018, In International Conference on Learning Representations
 Veegan:Reducing mode collapse in gans using implicit variational learning,2017, In Advances in NeuralInformation Processing Systems
 Dualgan: Unsupervised dual learningfor image-to-image translation,2017, In ICCV
 Generative imageinpainting with contextual attention,2018, arXiv preprint
 Self-attention generativeadversarial networks,2018, arXiv preprint arXiv:1805
