title,year,conference
 Whole-brainfunctional imaging at cellular resolution using light-sheet microscoPy,2013, Nature methods
 Automatic neuron detection in calcium imaging data using convolutionalnetworks,2016, In NIPS
 Unsupervised interpretablePattern discovery in time series using autoencoders,2016, In Joint IAPR International Workshopson Statistical Techniques in Pattern Recognition (SPR) and Structural and Syntactic PatternRecognition (SSPR)
 Large-scale recording of neuronal ensembles,2004, Nature neuroscience
 Bacterial invasion: The paradigms of enteroinvasivepathogens,2004, Science
 Factorized variational autoencoders for modeling audience reactions to movies,2017, In CVPR
 Two-photon laser scanning fluorescencemicroscopy,1990, Science
 Learning multi-level sparse representations,2013, In NIPS
 Automated identificationof neuronal activity from calcium imaging by sparse dictionary learning,2013, ISBI
 Miniaturized integration of a fluorescence microscope,2011, In Nature Methods
 Nonparametricvariational auto-encoders for hierarchical representation learning,2017, In ICCV
 Unitary events in multiple single-neuron spikingactivity: I,2002, detection and significance
 Unitary events in multiple single-neuron spikingactivity: II,2002, nonstationary data
 On the partition function and random maximum a-posterioriperturbations,2012, In ICML
 Deep tissue two-photon microscopy,2005, Nature Methods
 beta-vae: Learning basic visual concepts with aconstrained variational framework,2017, In ICLR
 Synfire chains and cortical songs: temporal modules of cortical activity,2004, Science
 Robust estimation of neural signals in calciumimaging,2017, In NIPS
 Categorical reparameterization with gumbel-softmax,2017, InICLR
 Sima: Python softwarefor analysis of dynamic fluorescence imaging data,2014, In Front
 Auto-encoding variational bayes,2014, In ICLR
 Variational dropout and the local reparameteri-zation trick,2015, In NIPS
 A deep generative model for disentangled representations ofsequential data,2018, arXiv PrePrint arXiv:1803
 Individual Choice Behavior: A theoretical analysis,1959, Wiley
 A* sampling,2014, In NIPS
 The concrete distribution: A continuousrelaxation of discrete random variables,2016, In ICLR
 Automated analysis of cellular signalsfrom large-scale calcium imaging data,2009, Neuron
 Carbachol effects on hippocampal neurons in vitro:dependence on the rate of rise of carbachol tissue concentration,1988, ExPerimental brain research
 Sensorimotor encoding bysynchronous neural ensemble activity at multiple levels of the somatosensory system,1995, Science
 Hebb’s dream: the resurgence of cellassemblies,1997, Neuron
 Extracting regions of interest from biological images with convolutional sparse blockcoding,2013, In NIPS
 Perturb-and-map random fields: Using discrete optimizationto learn and sample from energy models,2011, In ICCV
 Internally generatedcell assembly sequences in the rat hippocampus,2008, Science
 Sparse convolutional coding for neuronalassembly detection,2017, In NIPS
 Sparse nonnegative deconvolution for compressivecalcium imaging: algorithms and phase transitions,2013, In NIPS
 Rank-penalized nonnegative spatiotemporal deconvolution and demixing ofcalcium imaging data,2013, In ComPutational and Systems Neuroscience (Cosyne)
 A structured matrix factorizationframework for large scale calcium imaging data analysis,2014, arXiv:1409
 Cell assemblies at multiple time scales with arbitrary lagconstellations,2017, eLife
 Synchronization of cortical activity and its putative role in information processing andlearning,1993, Annual review of physiology
 Modern information retrieval: A brief overview,2001, IEEE Data Eng
 Fastamortized inference of neural activity from calcium imaging data with variational autoencoders,2017, InNIPS
 Higher-order correlations in non-stationary parallelspike trains: statistical modeling and inference,2010, Frontiers in Computational Neuroscience
 Efficientand accurate extraction of in vivo calcium signals from microendoscopic video data,2018, eLife
