title,year,conference
 Multiple regression genetic program-ming,2014, In Proceedings of the 2014 conference on Genetic and evolutionary computation
 Globally Optimal Symbolic Regression,2017, arXiv:1710
 A Guide to using the collinearity diagnostics,1572, Computer Science in Economicsand Management
 Representation learning: A review andnew perspectives,2013, IEEE transactions on pattern analysis and machine intelligence
 Why Deep Learning Works: A ManifoldDisentanglement Perspective,2016, IEEE Trans
 XGBoost: A Scalable Tree Boosting System,2016, In Proceedings ofthe 22Nd ACM SIGKDD International Conference on Knowledge Discovery and Data Mining
 Visualizing data,1993, Hobart Press
 Improving Exploration in Evolution Strategies for Deep Reinforcement Learningvia a Population of Novelty-Seeking Agents,1712, arXiv:1712
 Adanet: Adaptivestructural learning of artificial neural networks,2016, arXiv preprint arXiv:1607
 A Fast Elitist Non-dominatedSorting Genetic Algorithm for Multi-objective Optimization: NSGA-II,2000, In Marc Schoenauer
 A Framework for the Quantitative Evaluation ofDisentangled Representations,2018, February 2018
 Convolution by Evolution: Differentiable Pattern Producing Net-works,2016, arXiv:1606
 Neuroevolution: from architectures to learn-ing,2008, Evolutionary Intelligence
 Efficient non-linear control throughneuroevolution,2006, In ECML
 Image-to-image translation forcross-domain disentanglement,2018, arXiv preprint arXiv:1805
 Measuring invariancesin deep networks,2009, In Advances in neural information processing systems
 Deep Learning,2016, MIT Press
 A Two-Step Disentanglement Method,2018, In Proceedingsof the IEEE Conference on Computer Vision and Pattern Recognition
 -VAE: LEARNING BASIC VISUAL CONCEPTSWITH A CONSTRAINED VARIATIONAL FRAMEWORK,2017, pp
 Ridge regression: Biased estimation for nonorthogonalproblems,1970, Technometrics
 Evolving neural networks that are bothmodular and regular: HyperNEAT plus the connection cost technique,2014, pp
 Neuroevolution for reinforcement learning using evolution strategies,2003, In EvolutionaryComputation
 Operator adaptation in evolutionary computation and its applicationto structure optimization of neural networks,2003, Neurocomputing
 Differentiable Genetic Programming,2017, InEuropean Conference on Genetic Programming
 Population Based Training of Neural Networks,1711, arXiv:1711
 Spontaneous evolution of modularity and network motifs,1091, Proceedingsofthe NationalAcademyofSciences
 Adam: A Method for Stochastic OPtimization,1412, arXiv:1412
 Evolving SimPle Symbolic Regression Models by Multi-objective Genetic Program-ming,2015, In Genetic Programming Theory and Practice
 Genetic Programming: On the Programming of Computers by Means of NaturalSelection,1992, MIT Press
 Genetic Programming-based construction of features for machine learning andknowledge discovery tasks,2002, Genetic Programming and Evolvable Machines
 Variational Inference of Dis-entangled Latent ConcePts from Unlabeled Observations,2018, February 2018
 Automatic identification of wind turbine models using evolutionary multiobjec-tive oPtimization,0960, Renewable Energy
 EPsilon-Lexicase Selection for Regression,2016, InProceedings of the Genetic and Evolutionary Computation Conference 2016
 Progressive neural architecture search,2017, arXiv preprintarXiv:1712
 Essentials of Metaheuristics,2013, 2nd edition
 Designing Neural Networks using GeneticAlgorithms,1989, In ICGA
 Evolvingmultidimensional transformations for symbolic regression with M3gp,1865, Memetic Computing
 The troubling aspects of a building block hypothesis for geneticprogramming,2014, Foundations of Genetic Algorithms 1995 (FOGA 3)
 Efficient Neural ArchitectureSearch via Parameter Sharing,2018, arXiv preprint arXiv:1802
 Large-Scale Evolution of Image Classifiers,1703, arXiv:1703
 Why should i trust you?: Explaining thepredictions of any classifier,2016, In Proceedings of the 22nd ACM SIGKDD International Conferenceon Knowledge Discovery and Data Mining
 Distilling free-form natural laws from experimental data,2009, Science
 Evolving neural networks through augment-ing topologies,2002, Evolutionary computation
 A hypercube-based encoding forevolving large-scale neural networks,2009, Artificial life
 OpenML: Networked Sciencein Machine Learning,1931, SIGKDD Explor
 Order of Nonlinearity as a Complexity Measure forModels Generated by Symbolic Regression via Pareto Genetic Programming,1089, IEEE Transactionson Evolutionary Computation
 Disentangled Representations in Neural Models,1602, arXiv:1602
 Evolving artificial neural networks,1999, Proceedings of the IEEE
