title,year,conference
 Tensorflow: a system for large-scale machine learning,2016, In OSDI
 Diffusion-convolutional neural networks,2016, In Advances in NeuralInformation Processing Systems
 Spectral Networks and LocallyConnected Networks on Graphs,2013, pp
 Spherical cnns,2018, arXiv preprintarXiv:1801
 Convolutional neural networkson graphs with fast localized spectral filtering,2016, In Advances in Neural Information ProcessingSystems
 Convolutional networks on graphs for learning molecularfingerprints,2015, In Advances in neural information processing systems
 A new model for earning in raph do-mains,2005, Proceedings of the International Joint Conference on Neural Networks
 Deep modelsof interactions across sets,2018, In ICML
 Deep Convolutional Networks on Graph-StructuredData,1506, (June)
 Anonymous walk embeddings,2018, arXiv preprintarXiv:1805
 Semi-supervised classification with graph convolutional net-works,2016, arXiv preprint arXiv:1609
 On the generalization of equivariance and convolution in neuralnetworks to the action of compact groups,2018, arXiv preprint arXiv:1802
 Covariantcompositional networks for learning graphs,2018, arXiv preprint arXiv:1801
 Imagenet classification with deep convo-lutional neural networks,2012, In Advances in neural information processing systems
 CayleyNets: Graph Con-volutional Neural Networks with Complex Rational Spectral Filters,2017, pp
 Propagation ker-nels: efficient graph kernels from propagated information,2016, Machine Learning
 Learning Convolutional Neural Net-works for Graphs,1938, 2016
 Pointnet: Deep learning on point setsfor 3d classification and segmentation,2017, Proc
 Equivariance through parameter-sharing,2017, arXiv preprint arXiv:1702
 Graph Attention Networks,2017, pp
 3D SteerableCNNs: Learning Rotationally Equivariant Features in Volumetric Data,2018, 2018
 Universal approximations of invariant maps by neural networks,2018, arXiv preprintarXiv:1804
 Hierar-chical Graph Representation Learning with Differentiable Pooling,2018, 2018
 An end-to-end deep learningarchitecture for graph classification,2018, In Proceedings of AAAI Conference on Artificial Inteligence
