title,year,conference
 On pixel-wise explanations for non-linear classifier decisions by layer-wise relevance propaga-tion,2015, PLoS ONE
 Network dissection: Quantifyinginterpretability of deep visual representations,2017, In Computer Vision and Pattern Recognition (CVPR)
 Return of the devil in the details: delving deep intoconvolutional nets,2014, In British Machine Vision Conference (BMVC)
 Grad-cam++:Generalized gradient-based visual explanations for deep convolutional networks,2018, In Winter Conference onApplications of Computer Vision (WACV)
 Net2Vec: Quantifying and explaining how concepts are encoded by filters in deepneural networks,2018, In IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 A taxonomy and library for visualizing learned features inconvolutional neural networks,2016, In International Conference on Machine Learning (ICML) Workshops
 Sanity checks for saliency maps,2018, Inadvances in neural information processing systems (NIPS)
 Deep visual-semantic alignments for generating image descriptions,0162, IEEETransactions on Pattern Analysis and Machine Intelligence
 MNIST handwritten digit database,2010, 2010
 A theoretical explanation for perplexing behaviors of backpropagation-based visualizations,2018, In Proceedings of the 35th International Conference on Machine Learning
 Dataset fingerprints: Exploringimage collections through data mining,2015, In Computer Vision and Pattern Recognition (CVPR)
 Grad-cam: Visual explanations from deep networks via gradient-based localization,2017, In The IEEEInternational Conference on Computer Vision (ICCV)
 Neuroaesthetics in fashion: modeling the perceptionof fashionability,2015, In Computer Vision and Pattern Recognition (CVPR)
 Deep inside convolutional networks: Visualisingimage classification models and saliency maps,2014, In International Conference on Learning Representations(ICLR) Workshops
 Striving for simplicity: the all convolutionalnet,2015, In International Conference on Learning Representations (ICLR) Workshops
 Matconvnet: Convolutional neural networks for matlab,2015, In ACM internationalconference on Multimedia (MM)
 An analysis of human-centeredgeolocation,2018, Winter Conference on Applications of Computer Vision (WACV)
 Understanding neural networksthrough deep visualization,2015, In International Conference on Machine Learning (ICML) Workshops
 Visualizing and understanding convolutional networks,2014, In EuropeanConference on Computer Vision (ECCV)
 Top-down neural attention byexcitation backprop,2016, In European Conference on Computer Vision(ECCV)
 Interpretable convolutional neural networks,2018, In The IEEEConference on Computer Vision and Pattern Recognition (CVPR)
 Object detectors emerge indeep scene cnns,2015, In International Conference on Learning Representations (ICLR)
