title,year,conference
 Unsupervised sequence classification using sequential outputstatistics,2017, In Advances in Neural Information Processing Systems
 Gate activation signal analysis forgated recurrent neural networks and its correlation with phoneme boundaries,2017, arXiv preprintarXiv:1703
 Achieving human parity in conversational speech recognition,2016, arXivpreprint arXiv:1610
 Context-dependent pre-trained deep neuralnetworks for large-vocabulary speech recognition,2012, IEEE Transactions on audio
 Speech recognition with deep recur-rent neural networks,2013, In Acoustics
 Connectionist tem-poral classification: labelling unsegmented sequence data with recurrent neural networks,2006, InProceedings of the 23rd international conference on Machine learning
 Sequence transduction with recurrent neural networks,2012, arXiv preprintarXiv:1211
 Unsupervised neural machinetranslation,2018, In Proc
 Unsupervised machine transla-tion using monolingual corpora only,2018, In Proc
 Using untranscribedtraining data to improve performance,1998, In Fifth International Conference on Spoken LanguageProcessing
 Active learning for accent adaptationin automatic speech recognition,2012, In Spoken Language Technology Workshop (SLT)
 The kaldi speech recognitiontoolkit,2011, In IEEE 2011 workshop on automatic speech recognition and understanding
 Practical implementations ofspeaker-adaptive training,1997, In DARPA Speech Recognition Workshop
 Speaker-independent phone recognition using hidden markov models,1989, IEEETransactions on Acoustics
 Basic cuts revisited: Temporal segmentation of speech into phone-like units withstatistical learning at a pre-linguistic level,2014, In Proceedings of the Annual Meeting of the CognitiveScience Society
 Blind phoneme Segmenta-tion with temporal prediction errors,2016, arXiv preprint arXiv:1608
 Phonetic segmentation of speechsignal using local singularity analysis,2014, Digital Signal Processing
 Blind segmentation of speech using non-linearfiltering methods,2011, In Speech Technologies
 Towards unsupervised speech processing,2012, In Information Science
 Unsupervised pattern discovery in speech,2008, IEEE Transactions onAudio
 A hierarchical systemfor word discovery exploiting dtw-based initialization,2013, In Automatic Speech Recognition andUnderstanding (ASRU)
 An embedded segmental k-means modelfor unsupervised segmentation and clustering of speech,2017, In Automatic Speech Recognition andUnderstanding Workshop (ASRU)
 BayeSian phonotactic languagemodel for acoustic unit discovery,2017, In Acoustics
 Unsupervised cross-modalalignment of speech and text embedding spaces,2018, arXiv preprint arXiv:1805
 Towards unsupervisedautomatic speech recognition trained by unaligned speech and text only,2018, arXiv preprintarXiv:1803
