title,year,conference
 Input convex neural networks,2017, In International Conferenceon Machine Learning
 Understanding deep neuralnetworks with rectified linear units,2016, arXiv preprint arXiv:1611
 Convex optimization,2004, Cambridge university press
 Energyplus:creating a new-generation building energy simulation program,2001, Energy and buildings
 Learning to control a low-costmanipulator using data-efficient reinforcement learning,2011, 2011
 Benchmarking deepreinforcement learning for continuous control,2016, In International Conference on Machine Learning
 Universal function approximation by deep neural nets with bounded width and reluactivations,2017, arXiv preprint arXiv:1708
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Deep learning without poor local minima,2016, In Advances in Neural InformationProcessing Systems
 Learning complex neural network policies with trajectoryoptimization,2014, In International Conference on Machine Learning
 System identification,1998, In Signal analysis and prediction
 Convex piecewise-linear fitting,2009, Optimization andEngineering
 Playing atari with deep reinforcement learning,2013, arXiv preprintarXiv:1312
 Human-level controlthrough deep reinforcement learning,2015, Nature
 Neural network dynam-ics for model-based deep reinforcement learning with model-free fine-tuning,2018, In 2018 IEEEInternational Conference on Robotics and Automation (ICRA)
 Residential demand responseusing reinforcement learning,2010, In Smart Grid Communications (SmartGridComm)
 Real analysis,2010, 4th
 Trust regionpolicy optimization,2015, In International Conference on Machine Learning
 A review on optimized control systems for building energy and comfortmanagement of smart sustainable buildings,2014, Renewable and Sustainable Energy Reviews
 Optimal battery control under cycle agingmechanisms in pay for performance settings,0018, IEEE Transactions on Automatic Control
 Attention is all you need,2017, In Advances in Neural InformationProcessing Systems
 General constructive representations for continuous piecewise-linear functions,2004, IEEETransactions on Circuits and Systems I: Regular Papers
 Deep reinforcement learning for building hvac control,2017, In The Designand Automation Conference
 Cyber-physical systems,2009, Computer
 Distributed optimization of multi-buildingenergy systems with spatially and temporally coupled constraints,2017, In American Control Conference(ACC)
