title,year,conference
 Surprise-Based Intrinsic Motivation for Deep ReinforcementLearning,2017, arXiv preprint arXiv:1703
 Learning to Poke byPoking: Experiential Learning of Intuitive Physics,2016, In NIPS
 Contingency awareness in evaluative con-ditioning: A case for unaware affective-evaluative learning,1990, Cognition and emotion
 Neural Machine Translation by JointlyLearning to Align and Translate,2015, In ICLR
 Vector-based navigation using grid-like representations inartificial agents,2018, Nature
 Intrinsic motivation and reinforcement learning,2013, In Intrinsically motivated learningin natural and artificial systems
 Unifying Count-Based Exploration and Intrinsic Motivation,2016, In NIPS
 IndependentlyControllable Features,2017, arXiv preprint arXiv:1703
 Exploration by random networkdistillation,2019, In ICLR
 Feature Control asIntrinsic Motivation for Hierarchical Reinforcement Learning,2017, arXiv preprint arXiv:1705
 Diversity is All You Need:Learning Skills without a Reward Function,2018, 2018
 VIME:Variational Information Maximizing Exploration,2016, In NIPS
 Reinforcement Learning with Unsupervised Auxiliary Tasks,2017, InICLR
 Count-Based Explorationin Feature Space for Reinforcement Learning,2017, In IJCAI
 From Softmax to Sparsemax: A Sparse Modelof Attention and Multi-Label Classification,2016, In ICML
 Learning to Navigate in Complex Environments,2017, In ICLR
 Learning to Navigate in Cities Without a Map,2018, In NIPS
 Human-level control through deep reinforcement learning,2015, Nature
 Asynchronous Methods for Deep ReinforcementLearning,2016, In ICML
 Action-ConditionalVideo Prediction using Deep Networks in Atari Games,2015, In NIPS
 Deep Exploration viaBootstrapped DQN,2016, In NIPS
 Count-Based Explo-ration with Neural Density Models,2017, In ICML
 What is intrinsic motivation? A typology of computationalapproaches,2009, Frontiers in Neurorobotics
 Curiosity-driven Exploration bySelf-supervised Prediction,2017, In ICML
 Disentangling Controllable and Uncontrollable Factors of Variation by Interactingwith the World,2018, arXiv preprint arXiv:1804
 Adaptive confidence and adaptive curiosity,1991, 1991
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Loss is its own Reward:Self-Supervision for Reinforcement Learning,2017, arXiv preprint arXiv:1612
 Intrinsically Motivated ReinforcementLearning,2004, In NIPS
 On Learning Intrinsic Rewards for Policy GradientMethods,2018, In NIPS
001	A2C Discount Factor γ	0,2019,99	Learning Rate (RMSProp)	0
