title,year,conference
 Neural machine translation by jointlylearning to align and translate,2015, ICLR
 Designing neural network archi-tectures using reinforcement learning,2017, In International Conference on Learning Representations
 Accelerating Neural ArchitectureSearch using Performance Prediction,2017, In arXiv:1705
 Understandingand simplifying one-shot architecture search,2018, In International Conference on Machine Learning
 SMASH: one-shot modelarchitecture search through hypernetworks,2017, arXiv preprint
 Efficient architecture search bynetwork transformation,2018, In Association for the Advancement of Artificial Intelligence
 Path-Level Network Transformationfor Efficient Architecture Search,2018, In International Conference on Machine Learning
 Net2net: Accelerating learning via knowledgetransfer,2015, arXiv preprint
 A downsampled variant of imagenet as analternative to the CIFAR datasets,2017, CoRR
 Improved regularization of convolutional neural networkswith cutout,2017, arXiv preprint
 Speeding up automatic hyperparameter optimization ofdeep neural networks by extrapolation of learning curves,2015, In Proceedings of the 24th InternationalJoint Conference on Artificial Intelligence (IJCAI)
 Dpp-net: Device-awareprogressive search for pareto-optimal neural architectures,2018, In European Conference on ComputerVision
 Shake-shake regularization,2017, ICLR 2017 Workshop
 Deep Residual Learning for ImageRecognition,2016, In CVPR
 Deep neuralnetworks for acoustic modeling in speech recognition,2012, IEEE Signal Processing Magazine
 Distilling the knowledge in a neural network,2015, arXivpreprint
 MobileNets: Efficient Convolutional Neural Networks forMobile Vision Applications,2017, In arXiv:1704
 Condensenet: Anefficient densenet using learned group convolutions,2017, arXiv preprint
 Densely Connected Convolutional Networks,2017, InCVPR
 Population based training of neural networks,2017, CoRR
 Learning curve prediction with Bayesian neuralnetworks,2017, In International Conference on Learning Representations (ICLR) 2017 ConferenceTrack
 Imagenet classification with deep convolu-tional neural networks,1097, In Advances in Neural Information Processing Systems 25
 Progressive Neural Architecture Search,2017, In arXiv:1712
 Hierar-chical Representations for Efficient Architecture Search,2018, In ICLR
 Darts: Differentiable architecture search,2018, InarXiv:1806
 Sgdr: Stochastic gradient descent with warm restarts,2017, In InternationalConference on Learning Representations (ICLR) 2017 Conference Track
 Evolving DeepNeural Networks,2017, In arXiv:1703
 Efficient neural architecturesearch via parameter sharing,2018, In International Conference on Machine Learning
 Large-scale evolution of image classifiers,2017, ICML
 Regularized Evolution for ImageClassifier Architecture Search,2018, In arXiv:1802
 Convolutional neural fabrics,2016, arXiv preprint
 Re-thinking the Inception Architecture for Computer Vision,2016, CVPR
 Mnasnet: Platform-awareneural architecture search for mobile,2018, arXiv preprint
 Network morphism,2016, arXiv preprint
 Genetic CNN,2017, In ICCV
 Wide residual networks,2016, arXiv preprint
 mixup: Beyond empiricalrisk minimization,2017, arXiv preprint
 Neural architecture search with reinforcement learning,2017, In InternationalConference on Learning Representations
 Learning transferable architecturesfor scalable image recognition,2018, In Conference on Computer Vision and Pattern Recognition
